county,precinct,office,district,party,candidate,votes,mail,provisional
Cache,RICHMOND 02,President,,,Write-In Totals,7,,
Cache,RICHMOND 02,President,,,Write-In: Not Certified,7,,
Cache,RICHMOND 02,President,,,Write-In: Brian Carroll,0,,
Cache,RICHMOND 02,President,,,Write-In: Tom Hoefling,0,,
Cache,RICHMOND 02,President,,,Write-In: Jade,0,,
Cache,RICHMOND 02,President,,,Not Assigned,0,,
Cache,RICHMOND 02,U.S. House,1,DEM,DARREN PARRY,118,,
Cache,RICHMOND 02,U.S. House,1,REP,BLAKE DAVID MOORE,560,,
Cache,RICHMOND 02,U.S. House,1,,Write-In Totals,0,,
Cache,RICHMOND 02,U.S. House,1,,Write-In: Not Certified,0,,
Cache,RICHMOND 02,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,RICHMOND 02,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,RICHMOND 02,U.S. House,1,,Not Assigned,0,,
Cache,RICHMOND 02,Governor,,DEM,CHRIS PETERSON,92,,
Cache,RICHMOND 02,Governor,,IAP,IAP GREG DUERDEN,13,,
Cache,RICHMOND 02,Governor,,REP,SPENCER J. COX,568,,
Cache,RICHMOND 02,Governor,,LBT,DANIEL RHEAD COTTAM,28,,
Cache,RICHMOND 02,Governor,,,Write-In Totals,19,,
Cache,RICHMOND 02,Governor,,,Write-In: Madeline Kazantzis/Ed,14,,
Cache,RICHMOND 02,Governor,,,Write-In: Not Certified,5,,
Cache,RICHMOND 02,Governor,,,Not Assigned,0,,
Cache,RICHMOND 02,Attorney General,,LBT,RUDY J. BAUTISTA,33,,
Cache,RICHMOND 02,Attorney General,,DEM,GREG SKORDAS,109,,
Cache,RICHMOND 02,Attorney General,,REP,SEAN D. REYES,571,,
Cache,RICHMOND 02,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,560,,
Cache,RICHMOND 02,State Auditor,,CON,JEFFREY L. OSTLER,69,,
Cache,RICHMOND 02,State Auditor,,UUP,BRIAN L. FABBI,23,,
Cache,RICHMOND 02,State Treasurer,,CON,RICHARD PROCTOR,62,,
Cache,RICHMOND 02,State Treasurer,,REP,DAVID DAMSCHEN,558,,
Cache,RICHMOND 02,State Treasurer,,LBT,JOSEPH SPECIALE,51,,
Cache,RICHMOND 02,State Senate,25,REP,CHRIS H WILSON,596,,
Cache,RICHMOND 02,State Senate,25,DEM,NANCY HUNTLY,104,,
Cache,RICHMOND 02,State House,3,REP,MIKE PETERSEN,594,,
Cache,RICHMOND 02,State House,3,DEM,HOLLY A. GUNTHER,114,,
Cache,RICHMOND 02,County Assessor,,REP,KATHLEEN C. HOWELL,659,,
Cache,RICHMOND 02,County Council North,,REP,DAVID ERICKSON,608,,
Cache,RICHMOND 02,County Council North,,DEM,MARILYN MECHAM,102,,
Cache,RICHMOND 02,County Recorder,,REP,DEVRON ANDERSEN,648,,
Cache,RICHMOND 02,County Treasurer,,REP,CRAIG MCALLISTER,650,,
Cache,RICHMOND 02,Cache Water Dist Bd At-Large,,,REGAN WHEELER,303,,
Cache,RICHMOND 02,Cache Water Dist Bd At-Large,,,BRETT ROPER,289,,
Cache,RICHMOND 02,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,278,,
Cache,RICHMOND 02,Cache Water Dist Bd North,,,MAX PIERCE,566,,
Cache,RICHMOND 02,John A. Pearce Judicial Retention,,,YES,534,,
Cache,RICHMOND 02,John A. Pearce Judicial Retention,,,NO,101,,
Cache,RICHMOND 02,David N. Mortensen Judicial Retention,,,YES,522,,
Cache,RICHMOND 02,David N. Mortensen Judicial Retention,,,NO,102,,
Cache,RICHMOND 02,Diana Hagen Judicial Retention,,,YES,528,,
Cache,RICHMOND 02,Diana Hagen Judicial Retention,,,NO,93,,
Cache,RICHMOND 02,Gregory Keith Orme Judicial Retention,,,YES,512,,
Cache,RICHMOND 02,Gregory Keith Orme Judicial Retention,,,NO,102,,
Cache,RICHMOND 02,Jill M. Pohlman Judicial Retention,,,YES,517,,
Cache,RICHMOND 02,Jill M. Pohlman Judicial Retention,,,NO,96,,
Cache,RICHMOND 02,Michele M. Christiansen Forster Judicial Retention,,,YES,528,,
Cache,RICHMOND 02,Michele M. Christiansen Forster Judicial Retention,,,NO,85,,
Cache,RICHMOND 02,Ryan M. Harris Judicial Retention,,,YES,493,,
Cache,RICHMOND 02,Ryan M. Harris Judicial Retention,,,NO,117,,
Cache,RICHMOND 02,Kirk M. Morgan Judicial Retention,,,YES,525,,
Cache,RICHMOND 02,Kirk M. Morgan Judicial Retention,,,NO,90,,
Cache,RICHMOND 02,Matthew C. Funk Judicial Retention,,,YES,528,,
Cache,RICHMOND 02,Matthew C. Funk Judicial Retention,,,NO,110,,
Cache,RICHMOND 02,Constitutional Amendment A,,,FOR,266,,
Cache,RICHMOND 02,Constitutional Amendment A,,,AGAINST,436,,
Cache,RICHMOND 02,Constitutional Amendment B,,,FOR,548,,
Cache,RICHMOND 02,Constitutional Amendment B,,,AGAINST,131,,
Cache,RICHMOND 02,Constitutional Amendment C,,,FOR,492,,
Cache,RICHMOND 02,Constitutional Amendment C,,,AGAINST,198,,
Cache,RICHMOND 02,Constitutional Amendment D,,,FOR,317,,
Cache,RICHMOND 02,Constitutional Amendment D,,,AGAINST,349,,
Cache,RICHMOND 02,Constitutional Amendment E,,,FOR,596,,
Cache,RICHMOND 02,Constitutional Amendment E,,,AGAINST,111,,
Cache,RICHMOND 02,Constitutional Amendment F,,,FOR,404,,
Cache,RICHMOND 02,Constitutional Amendment F,,,AGAINST,251,,
Cache,RICHMOND 02,Constitutional Amendment G,,,FOR,344,,
Cache,RICHMOND 02,Constitutional Amendment G,,,AGAINST,357,,
Cache,RIVER HEIGHTS 01,Ballots Cast - Blank,,,,0,,
Cache,RIVER HEIGHTS 01,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,RIVER HEIGHTS 01,President,,,"KANYE WEST, MICHELLE TIDBALL",2,,
Cache,RIVER HEIGHTS 01,President,,DEM,JOSEPH R. BIDEN,169,,
Cache,RIVER HEIGHTS 01,President,,CON,DON BLANKENSHIP,3,,
Cache,RIVER HEIGHTS 01,President,,LBT,JO JORGENSEN,9,,
Cache,RIVER HEIGHTS 01,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,RIVER HEIGHTS 01,President,,GRN,HOWIE HAWKINS,1,,
Cache,RIVER HEIGHTS 01,President,,,GLORIA LA RIVA,1,,
Cache,RIVER HEIGHTS 01,President,,REP,DONALD J. TRUMP,274,,
Cache,RIVER HEIGHTS 01,President,,,Write-In Totals,3,,
Cache,RIVER HEIGHTS 01,President,,,Write-In: Not Certified,3,,
Cache,RIVER HEIGHTS 01,President,,,Write-In: Brian Carroll,0,,
Cache,RIVER HEIGHTS 01,President,,,Write-In: Tom Hoefling,0,,
Cache,RIVER HEIGHTS 01,President,,,Write-In: Jade,0,,
Cache,RIVER HEIGHTS 01,President,,,Not Assigned,0,,
Cache,RIVER HEIGHTS 01,U.S. House,1,DEM,DARREN PARRY,167,,
Cache,RIVER HEIGHTS 01,U.S. House,1,REP,BLAKE DAVID MOORE,269,,
Cache,RIVER HEIGHTS 01,U.S. House,1,,Write-In Totals,2,,
Cache,RIVER HEIGHTS 01,U.S. House,1,,Write-In: Not Certified,2,,
Cache,RIVER HEIGHTS 01,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,RIVER HEIGHTS 01,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,RIVER HEIGHTS 01,U.S. House,1,,Not Assigned,0,,
Cache,RIVER HEIGHTS 01,Governor,,DEM,CHRIS PETERSON,136,,
Cache,RIVER HEIGHTS 01,Governor,,IAP,IAP GREG DUERDEN,8,,
Cache,RIVER HEIGHTS 01,Governor,,REP,SPENCER J. COX,292,,
Cache,RIVER HEIGHTS 01,Governor,,LBT,DANIEL RHEAD COTTAM,11,,
Cache,RIVER HEIGHTS 01,Governor,,,Write-In Totals,9,,
Cache,RIVER HEIGHTS 01,Governor,,,Write-In: Not Certified,5,,
Cache,RIVER HEIGHTS 01,Governor,,,Write-In: Madeline Kazantzis/Ed,4,,
Cache,RIVER HEIGHTS 01,Governor,,,Not Assigned,0,,
Cache,RIVER HEIGHTS 01,Attorney General,,LBT,RUDY J. BAUTISTA,14,,
Cache,RIVER HEIGHTS 01,Attorney General,,DEM,GREG SKORDAS,149,,
Cache,RIVER HEIGHTS 01,Attorney General,,REP,SEAN D. REYES,280,,
Cache,RIVER HEIGHTS 01,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,304,,
Cache,RIVER HEIGHTS 01,State Auditor,,CON,JEFFREY L. OSTLER,37,,
Cache,RIVER HEIGHTS 01,State Auditor,,UUP,BRIAN L. FABBI,54,,
Cache,RIVER HEIGHTS 01,State Treasurer,,CON,RICHARD PROCTOR,28,,
Cache,RIVER HEIGHTS 01,State Treasurer,,REP,DAVID DAMSCHEN,316,,
Cache,RIVER HEIGHTS 01,State Treasurer,,LBT,JOSEPH SPECIALE,47,,
Cache,RIVER HEIGHTS 01,State Senate,25,REP,CHRIS H WILSON,302,,
Cache,RIVER HEIGHTS 01,State Senate,25,DEM,NANCY HUNTLY,144,,
Cache,RIVER HEIGHTS 01,State House,5,DEM,LAUREN ABELL,158,,
Cache,RIVER HEIGHTS 01,State House,5,REP,CASEY SNIDER,280,,
Cache,RIVER HEIGHTS 01,County Assessor,,REP,KATHLEEN C. HOWELL,361,,
Cache,RIVER HEIGHTS 01,County Recorder,,REP,DEVRON ANDERSEN,353,,
Cache,RIVER HEIGHTS 01,County Treasurer,,REP,CRAIG MCALLISTER,349,,
Cache,RIVER HEIGHTS 01,Cache Water Dist Bd At-Large,,,REGAN WHEELER,135,,
Cache,RIVER HEIGHTS 01,Cache Water Dist Bd At-Large,,,BRETT ROPER,245,,
Cache,RIVER HEIGHTS 01,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,163,,
Cache,RIVER HEIGHTS 01,John A. Pearce Judicial Retention,,,YES,309,,
Cache,RIVER HEIGHTS 01,John A. Pearce Judicial Retention,,,NO,73,,
Cache,RIVER HEIGHTS 01,David N. Mortensen Judicial Retention,,,YES,299,,
Cache,RIVER HEIGHTS 01,David N. Mortensen Judicial Retention,,,NO,83,,
Cache,RIVER HEIGHTS 01,Diana Hagen Judicial Retention,,,YES,325,,
Cache,RIVER HEIGHTS 01,Diana Hagen Judicial Retention,,,NO,57,,
Cache,RIVER HEIGHTS 01,Gregory Keith Orme Judicial Retention,,,YES,307,,
Cache,RIVER HEIGHTS 01,Gregory Keith Orme Judicial Retention,,,NO,73,,
Cache,RIVER HEIGHTS 01,Jill M. Pohlman Judicial Retention,,,YES,323,,
Cache,RIVER HEIGHTS 01,Jill M. Pohlman Judicial Retention,,,NO,56,,
Cache,RIVER HEIGHTS 01,Michele M. Christiansen Forster Judicial Retention,,,YES,316,,
Cache,RIVER HEIGHTS 01,Michele M. Christiansen Forster Judicial Retention,,,NO,62,,
Cache,RIVER HEIGHTS 01,Ryan M. Harris Judicial Retention,,,YES,275,,
Cache,RIVER HEIGHTS 01,Ryan M. Harris Judicial Retention,,,NO,103,,
Cache,RIVER HEIGHTS 01,Kirk M. Morgan Judicial Retention,,,YES,312,,
Cache,RIVER HEIGHTS 01,Kirk M. Morgan Judicial Retention,,,NO,69,,
Cache,RIVER HEIGHTS 01,Matthew C. Funk Judicial Retention,,,YES,302,,
Cache,RIVER HEIGHTS 01,Matthew C. Funk Judicial Retention,,,NO,84,,
Cache,RIVER HEIGHTS 01,Constitutional Amendment A,,,FOR,263,,
Cache,RIVER HEIGHTS 01,Constitutional Amendment A,,,AGAINST,183,,
Cache,RIVER HEIGHTS 01,Constitutional Amendment B,,,FOR,347,,
Cache,RIVER HEIGHTS 01,Constitutional Amendment B,,,AGAINST,81,,
Cache,RIVER HEIGHTS 01,Constitutional Amendment C,,,FOR,366,,
Cache,RIVER HEIGHTS 01,Constitutional Amendment C,,,AGAINST,72,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment D,,,FOR,255,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment D,,,AGAINST,159,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment E,,,FOR,303,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment E,,,AGAINST,131,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment F,,,FOR,285,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment F,,,AGAINST,126,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment G,,,FOR,212,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment G,,,AGAINST,222,,
Cache,RIVER HEIGHTS 02,Ballots Cast - Blank,,,,0,,
Cache,RIVER HEIGHTS 02,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,RIVER HEIGHTS 02,President,,,"KANYE WEST, MICHELLE TIDBALL",4,,
Cache,RIVER HEIGHTS 02,President,,DEM,JOSEPH R. BIDEN,217,,
Cache,RIVER HEIGHTS 02,President,,CON,DON BLANKENSHIP,4,,
Cache,RIVER HEIGHTS 02,President,,LBT,JO JORGENSEN,19,,
Cache,RIVER HEIGHTS 02,President,,,"JOE MCHUGH, ELIZABETH STORM",1,,
Cache,RIVER HEIGHTS 02,President,,GRN,HOWIE HAWKINS,2,,
Cache,RIVER HEIGHTS 02,President,,,GLORIA LA RIVA,0,,
Cache,RIVER HEIGHTS 02,President,,REP,DONALD J. TRUMP,442,,
Cache,RIVER HEIGHTS 02,President,,,Write-In Totals,20,,
Cache,RIVER HEIGHTS 02,President,,,Write-In: Not Certified,20,,
Cache,RIVER HEIGHTS 02,President,,,Write-In: Brian Carroll,0,,
Cache,RIVER HEIGHTS 02,President,,,Write-In: Tom Hoefling,0,,
Cache,RIVER HEIGHTS 02,President,,,Write-In: Jade,0,,
Cache,RIVER HEIGHTS 02,President,,,Not Assigned,0,,
Cache,RIVER HEIGHTS 02,U.S. House,1,DEM,DARREN PARRY,209,,
Cache,RIVER HEIGHTS 02,U.S. House,1,REP,BLAKE DAVID MOORE,447,,
Cache,RIVER HEIGHTS 02,U.S. House,1,,Write-In Totals,0,,
Cache,RIVER HEIGHTS 02,U.S. House,1,,Write-In: Not Certified,0,,
Cache,RIVER HEIGHTS 02,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,RIVER HEIGHTS 02,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,RIVER HEIGHTS 02,U.S. House,1,,Not Assigned,0,,
Cache,RIVER HEIGHTS 02,Governor,,DEM,CHRIS PETERSON,149,,
Cache,RIVER HEIGHTS 02,Governor,,IAP,IAP GREG DUERDEN,11,,
Cache,RIVER HEIGHTS 02,Governor,,REP,SPENCER J. COX,513,,
Cache,RIVER HEIGHTS 02,Governor,,LBT,DANIEL RHEAD COTTAM,17,,
Cache,RIVER HEIGHTS 02,Governor,,,Write-In Totals,12,,
Cache,RIVER HEIGHTS 02,Governor,,,Write-In: Not Certified,6,,
Cache,RIVER HEIGHTS 02,Governor,,,Write-In: Madeline Kazantzis/Ed,6,,
Cache,RIVER HEIGHTS 02,Governor,,,Not Assigned,0,,
Cache,RIVER HEIGHTS 02,Attorney General,,LBT,RUDY J. BAUTISTA,30,,
Cache,RIVER HEIGHTS 02,Attorney General,,DEM,GREG SKORDAS,185,,
Cache,RIVER HEIGHTS 02,Attorney General,,REP,SEAN D. REYES,469,,
Cache,RIVER HEIGHTS 02,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,501,,
Cache,RIVER HEIGHTS 02,State Auditor,,CON,JEFFREY L. OSTLER,58,,
Cache,RIVER HEIGHTS 02,State Auditor,,UUP,BRIAN L. FABBI,75,,
Cache,RIVER HEIGHTS 02,State Treasurer,,CON,RICHARD PROCTOR,48,,
Cache,RIVER HEIGHTS 02,State Treasurer,,REP,DAVID DAMSCHEN,511,,
Cache,RIVER HEIGHTS 02,State Treasurer,,LBT,JOSEPH SPECIALE,59,,
Cache,RIVER HEIGHTS 02,State Senate,25,REP,CHRIS H WILSON,479,,
Cache,RIVER HEIGHTS 02,State Senate,25,DEM,NANCY HUNTLY,200,,
Cache,RIVER HEIGHTS 02,State House,5,DEM,LAUREN ABELL,186,,
Cache,RIVER HEIGHTS 02,State House,5,REP,CASEY SNIDER,488,,
Cache,RIVER HEIGHTS 02,County Assessor,,REP,KATHLEEN C. HOWELL,587,,
Cache,RIVER HEIGHTS 02,County Recorder,,REP,DEVRON ANDERSEN,572,,
Cache,RIVER HEIGHTS 02,County Treasurer,,REP,CRAIG MCALLISTER,573,,
Cache,RIVER HEIGHTS 02,Cache Water Dist Bd At-Large,,,REGAN WHEELER,210,,
Cache,RIVER HEIGHTS 02,Cache Water Dist Bd At-Large,,,BRETT ROPER,355,,
Cache,RIVER HEIGHTS 02,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,289,,
Cache,RIVER HEIGHTS 02,John A. Pearce Judicial Retention,,,YES,529,,
Cache,RIVER HEIGHTS 02,John A. Pearce Judicial Retention,,,NO,66,,
Cache,RIVER HEIGHTS 02,David N. Mortensen Judicial Retention,,,YES,500,,
Cache,RIVER HEIGHTS 02,David N. Mortensen Judicial Retention,,,NO,91,,
Cache,RIVER HEIGHTS 02,Diana Hagen Judicial Retention,,,YES,533,,
Cache,RIVER HEIGHTS 02,Diana Hagen Judicial Retention,,,NO,66,,
Cache,RIVER HEIGHTS 02,Gregory Keith Orme Judicial Retention,,,YES,506,,
Cache,RIVER HEIGHTS 02,Gregory Keith Orme Judicial Retention,,,NO,78,,
Cache,RIVER HEIGHTS 02,Jill M. Pohlman Judicial Retention,,,YES,515,,
Cache,RIVER HEIGHTS 02,Jill M. Pohlman Judicial Retention,,,NO,70,,
Cache,RIVER HEIGHTS 02,Michele M. Christiansen Forster Judicial Retention,,,YES,506,,
Cache,RIVER HEIGHTS 02,Michele M. Christiansen Forster Judicial Retention,,,NO,79,,
Cache,RIVER HEIGHTS 02,Ryan M. Harris Judicial Retention,,,YES,471,,
Cache,RIVER HEIGHTS 02,Ryan M. Harris Judicial Retention,,,NO,111,,
Cache,RIVER HEIGHTS 02,Kirk M. Morgan Judicial Retention,,,YES,510,,
Cache,RIVER HEIGHTS 02,Kirk M. Morgan Judicial Retention,,,NO,74,,
Cache,RIVER HEIGHTS 02,Matthew C. Funk Judicial Retention,,,YES,497,,
Cache,RIVER HEIGHTS 02,Matthew C. Funk Judicial Retention,,,NO,90,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment A,,,FOR,453,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment A,,,AGAINST,225,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment B,,,FOR,559,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment B,,,AGAINST,107,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment C,,,FOR,578,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment C,,,AGAINST,100,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment D,,,FOR,436,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment D,,,AGAINST,201,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment E,,,FOR,519,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment E,,,AGAINST,154,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment F,,,FOR,461,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment F,,,AGAINST,167,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment G,,,FOR,335,,
Cache,RIVER HEIGHTS 02,Constitutional Amendment G,,,AGAINST,331,,
Cache,SMITHFIELD 01,Ballots Cast - Blank,,,,0,,
Cache,SMITHFIELD 01,President,,,"BROCK PIERCE, KARLA BALLARD",1,,
Cache,SMITHFIELD 01,President,,,"KANYE WEST, MICHELLE TIDBALL",12,,
Cache,SMITHFIELD 01,President,,DEM,JOSEPH R. BIDEN,167,,
Cache,SMITHFIELD 01,President,,CON,DON BLANKENSHIP,12,,
Cache,SMITHFIELD 01,President,,LBT,JO JORGENSEN,28,,
Cache,SMITHFIELD 01,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,SMITHFIELD 01,President,,GRN,HOWIE HAWKINS,2,,
Cache,SMITHFIELD 01,President,,,GLORIA LA RIVA,0,,
Cache,SMITHFIELD 01,President,,REP,DONALD J. TRUMP,638,,
Cache,SMITHFIELD 01,President,,,Write-In Totals,9,,
Cache,SMITHFIELD 01,President,,,Write-In: Not Certified,9,,
Cache,SMITHFIELD 01,President,,,Write-In: Brian Carroll,0,,
Cache,SMITHFIELD 01,President,,,Write-In: Tom Hoefling,0,,
Cache,SMITHFIELD 01,President,,,Write-In: Jade,0,,
Cache,SMITHFIELD 01,President,,,Not Assigned,0,,
Cache,SMITHFIELD 01,U.S. House,1,DEM,DARREN PARRY,165,,
Cache,SMITHFIELD 01,U.S. House,1,REP,BLAKE DAVID MOORE,652,,
Cache,SMITHFIELD 01,U.S. House,1,,Write-In Totals,1,,
Cache,SMITHFIELD 01,U.S. House,1,,Write-In: Mikal Smith,1,,
Cache,SMITHFIELD 01,U.S. House,1,,Write-In: Not Certified,0,,
Cache,SMITHFIELD 01,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,SMITHFIELD 01,U.S. House,1,,Not Assigned,0,,
Cache,SMITHFIELD 01,Governor,,DEM,CHRIS PETERSON,113,,
Cache,SMITHFIELD 01,Governor,,IAP,IAP GREG DUERDEN,10,,
Cache,SMITHFIELD 01,Governor,,REP,SPENCER J. COX,694,,
Cache,SMITHFIELD 01,Governor,,LBT,DANIEL RHEAD COTTAM,30,,
Cache,SMITHFIELD 01,Governor,,,Write-In Totals,10,,
Cache,SMITHFIELD 01,Governor,,,Write-In: Madeline Kazantzis/Ed,9,,
Cache,SMITHFIELD 01,Governor,,,Write-In: Not Certified,1,,
Cache,SMITHFIELD 01,Governor,,,Not Assigned,0,,
Cache,SMITHFIELD 01,Attorney General,,LBT,RUDY J. BAUTISTA,44,,
Cache,SMITHFIELD 01,Attorney General,,DEM,GREG SKORDAS,147,,
Cache,SMITHFIELD 01,Attorney General,,REP,SEAN D. REYES,651,,
Cache,SMITHFIELD 01,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,652,,
Cache,SMITHFIELD 01,State Auditor,,CON,JEFFREY L. OSTLER,80,,
Cache,SMITHFIELD 01,State Auditor,,UUP,BRIAN L. FABBI,57,,
Cache,SMITHFIELD 01,State Treasurer,,CON,RICHARD PROCTOR,52,,
Cache,SMITHFIELD 01,State Treasurer,,REP,DAVID DAMSCHEN,668,,
Cache,SMITHFIELD 01,State Treasurer,,LBT,JOSEPH SPECIALE,75,,
Cache,SMITHFIELD 01,State Senate,25,REP,CHRIS H WILSON,668,,
Cache,SMITHFIELD 01,State Senate,25,DEM,NANCY HUNTLY,171,,
Cache,SMITHFIELD 01,State House,3,REP,MIKE PETERSEN,664,,
Cache,SMITHFIELD 01,State House,3,DEM,HOLLY A. GUNTHER,171,,
Cache,SMITHFIELD 01,County Assessor,,REP,KATHLEEN C. HOWELL,765,,
Cache,SMITHFIELD 01,County Council North,,REP,DAVID ERICKSON,680,,
Cache,SMITHFIELD 01,County Council North,,DEM,MARILYN MECHAM,155,,
Cache,SMITHFIELD 01,County Recorder,,REP,DEVRON ANDERSEN,756,,
Cache,SMITHFIELD 01,County Treasurer,,REP,CRAIG MCALLISTER,760,,
Cache,SMITHFIELD 01,Cache Water Dist Bd At-Large,,,REGAN WHEELER,318,,
Cache,SMITHFIELD 01,Cache Water Dist Bd At-Large,,,BRETT ROPER,382,,
Cache,SMITHFIELD 01,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,335,,
Cache,SMITHFIELD 01,Cache Water Dist Bd North,,,MAX PIERCE,698,,
Cache,SMITHFIELD 01,Cache County Sch Bd 6,,,KATHY CHRISTIANSEN,724,,
Cache,SMITHFIELD 01,John A. Pearce Judicial Retention,,,YES,641,,
Cache,SMITHFIELD 01,John A. Pearce Judicial Retention,,,NO,61,,
Cache,SMITHFIELD 01,David N. Mortensen Judicial Retention,,,YES,617,,
Cache,SMITHFIELD 01,David N. Mortensen Judicial Retention,,,NO,82,,
Cache,SMITHFIELD 01,Diana Hagen Judicial Retention,,,YES,635,,
Cache,SMITHFIELD 01,Diana Hagen Judicial Retention,,,NO,58,,
Cache,SMITHFIELD 01,Gregory Keith Orme Judicial Retention,,,YES,631,,
Cache,SMITHFIELD 01,Gregory Keith Orme Judicial Retention,,,NO,62,,
Cache,SMITHFIELD 01,Jill M. Pohlman Judicial Retention,,,YES,634,,
Cache,SMITHFIELD 01,Jill M. Pohlman Judicial Retention,,,NO,61,,
Cache,SMITHFIELD 01,Michele M. Christiansen Forster Judicial Retention,,,YES,633,,
Cache,SMITHFIELD 01,Michele M. Christiansen Forster Judicial Retention,,,NO,61,,
Cache,SMITHFIELD 01,Ryan M. Harris Judicial Retention,,,YES,586,,
Cache,SMITHFIELD 01,Ryan M. Harris Judicial Retention,,,NO,104,,
Cache,SMITHFIELD 01,Kirk M. Morgan Judicial Retention,,,YES,630,,
Cache,SMITHFIELD 01,Kirk M. Morgan Judicial Retention,,,NO,68,,
Cache,SMITHFIELD 01,Matthew C. Funk Judicial Retention,,,YES,612,,
Cache,SMITHFIELD 01,Matthew C. Funk Judicial Retention,,,NO,88,,
Cache,SMITHFIELD 01,Constitutional Amendment A,,,FOR,390,,
Cache,SMITHFIELD 01,Constitutional Amendment A,,,AGAINST,434,,
Cache,SMITHFIELD 01,Constitutional Amendment B,,,FOR,617,,
Cache,SMITHFIELD 01,Constitutional Amendment B,,,AGAINST,183,,
Cache,SMITHFIELD 01,Constitutional Amendment C,,,FOR,618,,
Cache,SMITHFIELD 01,Constitutional Amendment C,,,AGAINST,192,,
Cache,SMITHFIELD 01,Constitutional Amendment D,,,FOR,450,,
Cache,SMITHFIELD 01,Constitutional Amendment D,,,AGAINST,318,,
Cache,SMITHFIELD 01,Constitutional Amendment E,,,FOR,671,,
Cache,SMITHFIELD 01,Constitutional Amendment E,,,AGAINST,147,,
Cache,SMITHFIELD 01,Constitutional Amendment F,,,FOR,519,,
Cache,SMITHFIELD 01,Constitutional Amendment F,,,AGAINST,248,,
Cache,SMITHFIELD 01,Constitutional Amendment G,,,FOR,397,,
Cache,SMITHFIELD 01,Constitutional Amendment G,,,AGAINST,409,,
Cache,SMITHFIELD 02,Ballots Cast - Blank,,,,0,,
Cache,SMITHFIELD 02,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,SMITHFIELD 02,President,,,"KANYE WEST, MICHELLE TIDBALL",2,,
Cache,SMITHFIELD 02,President,,DEM,JOSEPH R. BIDEN,169,,
Cache,SMITHFIELD 02,President,,CON,DON BLANKENSHIP,4,,
Cache,SMITHFIELD 02,President,,LBT,JO JORGENSEN,29,,
Cache,SMITHFIELD 02,President,,,"JOE MCHUGH, ELIZABETH STORM",2,,
Cache,SMITHFIELD 02,President,,GRN,HOWIE HAWKINS,1,,
Cache,SMITHFIELD 02,President,,,GLORIA LA RIVA,1,,
Cache,SMITHFIELD 02,President,,REP,DONALD J. TRUMP,616,,
Cache,SMITHFIELD 02,President,,,Write-In Totals,11,,
Cache,SMITHFIELD 02,President,,,Write-In: Not Certified,10,,
Cache,SMITHFIELD 02,President,,,Write-In: Jade,1,,
Cache,SMITHFIELD 02,President,,,Write-In: Brian Carroll,0,,
Cache,SMITHFIELD 02,President,,,Write-In: Tom Hoefling,0,,
Cache,SMITHFIELD 02,President,,,Not Assigned,0,,
Cache,SMITHFIELD 02,U.S. House,1,DEM,DARREN PARRY,166,,
Cache,SMITHFIELD 02,U.S. House,1,REP,BLAKE DAVID MOORE,622,,
Cache,SMITHFIELD 02,U.S. House,1,,Write-In Totals,2,,
