county,precincts,office,district,party,candidate,votes
Davis,Layton 31,U.S. Senate,,Democratic,Snow,136
Davis,Layton 31,U.S. Senate,,Independent,Barron,17
Davis,Layton 31,U.S. Senate,,Independent American,Fonua,23
Davis,Layton 32,U.S. Senate,,Democratic,Snow,140
Davis,Layton 32,U.S. Senate,,Independent,Barron,10
Davis,Layton 32,U.S. Senate,,Independent American,Fonua,11
Davis,Layton 33,U.S. Senate,,Democratic,Snow,136
Davis,Layton 33,U.S. Senate,,Independent,Barron,17
Davis,Layton 33,U.S. Senate,,Independent American,Fonua,27
Davis,Layton 34,U.S. Senate,,Democratic,Snow,122
Davis,Layton 34,U.S. Senate,,Independent,Barron,12
Davis,Layton 34,U.S. Senate,,Independent American,Fonua,20
Davis,Layton 35,U.S. Senate,,Democratic,Snow,75
Davis,Layton 35,U.S. Senate,,Independent,Barron,12
Davis,Layton 35,U.S. Senate,,Independent American,Fonua,15
Davis,Layton 36,U.S. Senate,,Democratic,Snow,137
Davis,Layton 36,U.S. Senate,,Independent,Barron,11
Davis,Layton 36,U.S. Senate,,Independent American,Fonua,20
Davis,Layton 37,U.S. Senate,,Democratic,Snow,123
Davis,Layton 37,U.S. Senate,,Independent,Barron,7
Davis,Layton 37,U.S. Senate,,Independent American,Fonua,19
Davis,Layton 38,U.S. Senate,,Democratic,Snow,135
Davis,Layton 38,U.S. Senate,,Independent,Barron,15
Davis,Layton 38,U.S. Senate,,Independent American,Fonua,21
Davis,Layton 39,U.S. Senate,,Democratic,Snow,150
Davis,Layton 39,U.S. Senate,,Independent,Barron,19
Davis,Layton 39,U.S. Senate,,Independent American,Fonua,21
Davis,Layton 40,U.S. Senate,,Democratic,Snow,201
Davis,Layton 40,U.S. Senate,,Independent,Barron,9
Davis,Layton 40,U.S. Senate,,Independent American,Fonua,27
Davis,Layton 41,U.S. Senate,,Democratic,Snow,161
Davis,Layton 41,U.S. Senate,,Independent,Barron,12
Davis,Layton 41,U.S. Senate,,Independent American,Fonua,33
Davis,Layton 42,U.S. Senate,,Democratic,Snow,129
Davis,Layton 42,U.S. Senate,,Independent,Barron,12
Davis,Layton 42,U.S. Senate,,Independent American,Fonua,19
Davis,Layton 43,U.S. Senate,,Democratic,Snow,189
Davis,Layton 43,U.S. Senate,,Independent,Barron,10
Davis,Layton 43,U.S. Senate,,Independent American,Fonua,37
Davis,Layton 44,U.S. Senate,,Democratic,Snow,77
Davis,Layton 44,U.S. Senate,,Independent,Barron,11
Davis,Layton 44,U.S. Senate,,Independent American,Fonua,16
Davis,North Salt Lake 1,U.S. Senate,,Democratic,Snow,271
Davis,North Salt Lake 1,U.S. Senate,,Independent,Barron,14
Davis,North Salt Lake 1,U.S. Senate,,Independent American,Fonua,26
Davis,North Salt Lake 2,U.S. Senate,,Democratic,Snow,324
Davis,North Salt Lake 2,U.S. Senate,,Independent,Barron,20
Davis,North Salt Lake 2,U.S. Senate,,Independent American,Fonua,37
Davis,North Salt Lake 3,U.S. Senate,,Democratic,Snow,255
Davis,North Salt Lake 3,U.S. Senate,,Independent,Barron,21
Davis,North Salt Lake 3,U.S. Senate,,Independent American,Fonua,39
Davis,North Salt Lake 4,U.S. Senate,,Democratic,Snow,232
Davis,North Salt Lake 4,U.S. Senate,,Independent,Barron,15
Davis,North Salt Lake 4,U.S. Senate,,Independent American,Fonua,34
Davis,North Salt Lake 5,U.S. Senate,,Democratic,Snow,142
Davis,North Salt Lake 5,U.S. Senate,,Independent,Barron,19
Davis,North Salt Lake 5,U.S. Senate,,Independent American,Fonua,14
Davis,North Salt Lake 6,U.S. Senate,,Democratic,Snow,205
Davis,North Salt Lake 6,U.S. Senate,,Independent,Barron,14
Davis,North Salt Lake 6,U.S. Senate,,Independent American,Fonua,25
Davis,North Salt Lake 7,U.S. Senate,,Democratic,Snow,108
Davis,North Salt Lake 7,U.S. Senate,,Independent,Barron,11
Davis,North Salt Lake 7,U.S. Senate,,Independent American,Fonua,16
Davis,North Salt Lake 8,U.S. Senate,,Democratic,Snow,221
Davis,North Salt Lake 8,U.S. Senate,,Independent,Barron,17
Davis,North Salt Lake 8,U.S. Senate,,Independent American,Fonua,15
Davis,North Salt Lake 9,U.S. Senate,,Democratic,Snow,285
Davis,North Salt Lake 9,U.S. Senate,,Independent,Barron,18
Davis,North Salt Lake 9,U.S. Senate,,Independent American,Fonua,25
Davis,North Salt Lake 10,U.S. Senate,,Democratic,Snow,254
Davis,North Salt Lake 10,U.S. Senate,,Independent,Barron,14
Davis,North Salt Lake 10,U.S. Senate,,Independent American,Fonua,19
Davis,South Weber 1,U.S. Senate,,Democratic,Snow,168
Davis,South Weber 1,U.S. Senate,,Independent,Barron,16
Davis,South Weber 1,U.S. Senate,,Independent American,Fonua,35
Davis,South Weber 2,U.S. Senate,,Democratic,Snow,180
Davis,South Weber 2,U.S. Senate,,Independent,Barron,20
Davis,South Weber 2,U.S. Senate,,Independent American,Fonua,20
Davis,South Weber 3,U.S. Senate,,Democratic,Snow,208
Davis,South Weber 3,U.S. Senate,,Independent,Barron,16
Davis,South Weber 3,U.S. Senate,,Independent American,Fonua,36
Davis,South Weber 4,U.S. Senate,,Democratic,Snow,2
Davis,South Weber 4,U.S. Senate,,Independent,Barron,0
Davis,South Weber 4,U.S. Senate,,Independent American,Fonua,0
Davis,Sunset 1,U.S. Senate,,Democratic,Snow,136
Davis,Sunset 1,U.S. Senate,,Independent,Barron,8
Davis,Sunset 1,U.S. Senate,,Independent American,Fonua,17
Davis,Sunset 2,U.S. Senate,,Democratic,Snow,197
Davis,Sunset 2,U.S. Senate,,Independent,Barron,21
Davis,Sunset 2,U.S. Senate,,Independent American,Fonua,28
Davis,Sunset 3,U.S. Senate,,Democratic,Snow,171
Davis,Sunset 3,U.S. Senate,,Independent,Barron,19
Davis,Sunset 3,U.S. Senate,,Independent American,Fonua,32
Davis,Syracuse 1,U.S. Senate,,Democratic,Snow,142
Davis,Syracuse 1,U.S. Senate,,Independent,Barron,12
Davis,Syracuse 1,U.S. Senate,,Independent American,Fonua,37
Davis,Syracuse 2,U.S. Senate,,Democratic,Snow,81
Davis,Syracuse 2,U.S. Senate,,Independent,Barron,11
Davis,Syracuse 2,U.S. Senate,,Independent American,Fonua,29
Davis,Syracuse 3,U.S. Senate,,Democratic,Snow,153
Davis,Syracuse 3,U.S. Senate,,Independent,Barron,16
Davis,Syracuse 3,U.S. Senate,,Independent American,Fonua,24
Davis,Syracuse 4,U.S. Senate,,Democratic,Snow,110
Davis,Syracuse 4,U.S. Senate,,Independent,Barron,7
Davis,Syracuse 4,U.S. Senate,,Independent American,Fonua,22
Davis,Syracuse 5,U.S. Senate,,Democratic,Snow,164
Davis,Syracuse 5,U.S. Senate,,Independent,Barron,17
Davis,Syracuse 5,U.S. Senate,,Independent American,Fonua,26
Davis,Syracuse 6,U.S. Senate,,Democratic,Snow,130
Davis,Syracuse 6,U.S. Senate,,Independent,Barron,9
Davis,Syracuse 6,U.S. Senate,,Independent American,Fonua,34
Davis,Syracuse 7,U.S. Senate,,Democratic,Snow,130
Davis,Syracuse 7,U.S. Senate,,Independent,Barron,11
Davis,Syracuse 7,U.S. Senate,,Independent American,Fonua,28
Davis,Syracuse 8,U.S. Senate,,Democratic,Snow,120
Davis,Syracuse 8,U.S. Senate,,Independent,Barron,10
Davis,Syracuse 8,U.S. Senate,,Independent American,Fonua,34
Davis,Syracuse 9,U.S. Senate,,Democratic,Snow,131
Davis,Syracuse 9,U.S. Senate,,Independent,Barron,6
Davis,Syracuse 9,U.S. Senate,,Independent American,Fonua,18
Davis,Syracuse 10,U.S. Senate,,Democratic,Snow,75
Davis,Syracuse 10,U.S. Senate,,Independent,Barron,10
Davis,Syracuse 10,U.S. Senate,,Independent American,Fonua,24
Davis,Syracuse 11,U.S. Senate,,Democratic,Snow,122
Davis,Syracuse 11,U.S. Senate,,Independent,Barron,12
Davis,Syracuse 11,U.S. Senate,,Independent American,Fonua,16
Davis,Syracuse 12,U.S. Senate,,Democratic,Snow,127
Davis,Syracuse 12,U.S. Senate,,Independent,Barron,5
Davis,Syracuse 12,U.S. Senate,,Independent American,Fonua,23
Davis,Syracuse 13,U.S. Senate,,Democratic,Snow,153
Davis,Syracuse 13,U.S. Senate,,Independent,Barron,15
Davis,Syracuse 13,U.S. Senate,,Independent American,Fonua,34
Davis,Syracuse 14,U.S. Senate,,Democratic,Snow,101
Davis,Syracuse 14,U.S. Senate,,Independent,Barron,8
Davis,Syracuse 14,U.S. Senate,,Independent American,Fonua,24
Davis,Syracuse 15,U.S. Senate,,Democratic,Snow,0
Davis,Syracuse 15,U.S. Senate,,Independent,Barron,0
Davis,Syracuse 15,U.S. Senate,,Independent American,Fonua,0
Davis,West Bountiful 1,U.S. Senate,,Democratic,Snow,95
Davis,West Bountiful 1,U.S. Senate,,Independent,Barron,10
Davis,West Bountiful 1,U.S. Senate,,Independent American,Fonua,23
Davis,West Bountiful 2,U.S. Senate,,Democratic,Snow,134
Davis,West Bountiful 2,U.S. Senate,,Independent,Barron,15
Davis,West Bountiful 2,U.S. Senate,,Independent American,Fonua,35
Davis,West Bountiful 3,U.S. Senate,,Democratic,Snow,140
Davis,West Bountiful 3,U.S. Senate,,Independent,Barron,17
Davis,West Bountiful 3,U.S. Senate,,Independent American,Fonua,24
Davis,West Bountiful 4,U.S. Senate,,Democratic,Snow,89
Davis,West Bountiful 4,U.S. Senate,,Independent,Barron,9
Davis,West Bountiful 4,U.S. Senate,,Independent American,Fonua,22
Davis,West Point 1,U.S. Senate,,Democratic,Snow,120
Davis,West Point 1,U.S. Senate,,Independent,Barron,6
Davis,West Point 1,U.S. Senate,,Independent American,Fonua,29
Davis,West Point 2,U.S. Senate,,Democratic,Snow,85
Davis,West Point 2,U.S. Senate,,Independent,Barron,12
Davis,West Point 2,U.S. Senate,,Independent American,Fonua,15
Davis,West Point 3,U.S. Senate,,Democratic,Snow,155
Davis,West Point 3,U.S. Senate,,Independent,Barron,24
Davis,West Point 3,U.S. Senate,,Independent American,Fonua,27
Davis,West Point 4,U.S. Senate,,Democratic,Snow,108
Davis,West Point 4,U.S. Senate,,Independent,Barron,11
Davis,West Point 4,U.S. Senate,,Independent American,Fonua,23
Davis,West Point 5,U.S. Senate,,Democratic,Snow,107
Davis,West Point 5,U.S. Senate,,Independent,Barron,8
Davis,West Point 5,U.S. Senate,,Independent American,Fonua,27
Davis,West Point 6,U.S. Senate,,Democratic,Snow,134
Davis,West Point 6,U.S. Senate,,Independent,Barron,8
Davis,West Point 6,U.S. Senate,,Independent American,Fonua,10
Davis,West Point 7,U.S. Senate,,Democratic,Snow,39
Davis,West Point 7,U.S. Senate,,Independent,Barron,5
Davis,West Point 7,U.S. Senate,,Independent American,Fonua,7
Davis,Woods Cross 1,U.S. Senate,,Democratic,Snow,102
Davis,Woods Cross 1,U.S. Senate,,Independent,Barron,5
Davis,Woods Cross 1,U.S. Senate,,Independent American,Fonua,15
Davis,Woods Cross 2,U.S. Senate,,Democratic,Snow,153
Davis,Woods Cross 2,U.S. Senate,,Independent,Barron,13
Davis,Woods Cross 2,U.S. Senate,,Independent American,Fonua,25
Davis,Woods Cross 3,U.S. Senate,,Democratic,Snow,236
Davis,Woods Cross 3,U.S. Senate,,Independent,Barron,18
Davis,Woods Cross 3,U.S. Senate,,Independent American,Fonua,30
Davis,Woods Cross 4,U.S. Senate,,Democratic,Snow,100
Davis,Woods Cross 4,U.S. Senate,,Independent,Barron,6
Davis,Woods Cross 4,U.S. Senate,,Independent American,Fonua,13
Davis,Woods Cross 5,U.S. Senate,,Democratic,Snow,185
Davis,Woods Cross 5,U.S. Senate,,Independent,Barron,8
Davis,Woods Cross 5,U.S. Senate,,Independent American,Fonua,17
Davis,Woods Cross 6,U.S. Senate,,Democratic,Snow,244
Davis,Woods Cross 6,U.S. Senate,,Independent,Barron,30
Davis,Woods Cross 6,U.S. Senate,,Independent American,Fonua,36
Davis,Bountiful 1,U.S. Senate,,Republican,Lee,505
Davis,Bountiful 2,U.S. Senate,,Republican,Lee,470
Davis,Bountiful 3,U.S. Senate,,Republican,Lee,632
Davis,Bountiful 4,U.S. Senate,,Republican,Lee,514
Davis,Bountiful 5,U.S. Senate,,Republican,Lee,731
Davis,Bountiful 6,U.S. Senate,,Republican,Lee,505
Davis,Bountiful 7,U.S. Senate,,Republican,Lee,369
Davis,Bountiful 8,U.S. Senate,,Republican,Lee,590
Davis,Bountiful 9,U.S. Senate,,Republican,Lee,625
Davis,Bountiful 10,U.S. Senate,,Republican,Lee,623
Davis,Bountiful 11,U.S. Senate,,Republican,Lee,588
Davis,Bountiful 12,U.S. Senate,,Republican,Lee,623
Davis,Bountiful 13,U.S. Senate,,Republican,Lee,397
Davis,Bountiful 14,U.S. Senate,,Republican,Lee,327
Davis,Bountiful 15,U.S. Senate,,Republican,Lee,322
Davis,Bountiful 16,U.S. Senate,,Republican,Lee,562
Davis,Bountiful 17,U.S. Senate,,Republican,Lee,578
Davis,Bountiful 18,U.S. Senate,,Republican,Lee,539
Davis,Bountiful 19,U.S. Senate,,Republican,Lee,597
Davis,Bountiful 20,U.S. Senate,,Republican,Lee,461
Davis,Bountiful 21,U.S. Senate,,Republican,Lee,492
Davis,Bountiful 22,U.S. Senate,,Republican,Lee,515
Davis,Bountiful 23,U.S. Senate,,Republican,Lee,636
Davis,Bountiful 24,U.S. Senate,,Republican,Lee,181
Davis,Bountiful 25,U.S. Senate,,Republican,Lee,612
Davis,Bountiful 26,U.S. Senate,,Republican,Lee,490
Davis,Bountiful 27,U.S. Senate,,Republican,Lee,376
Davis,Bountiful 28,U.S. Senate,,Republican,Lee,496
Davis,Bountiful 29,U.S. Senate,,Republican,Lee,429
Davis,Bountiful 30,U.S. Senate,,Republican,Lee,802
Davis,Bountiful 31,U.S. Senate,,Republican,Lee,361
Davis,Centerville 1,U.S. Senate,,Republican,Lee,546
Davis,Centerville 2,U.S. Senate,,Republican,Lee,603
Davis,Centerville 3,U.S. Senate,,Republican,Lee,744
Davis,Centerville 4,U.S. Senate,,Republican,Lee,695
Davis,Centerville 5,U.S. Senate,,Republican,Lee,656
Davis,Centerville 6,U.S. Senate,,Republican,Lee,687
Davis,Centerville 7,U.S. Senate,,Republican,Lee,603
Davis,Centerville 8,U.S. Senate,,Republican,Lee,509
Davis,Centerville 9,U.S. Senate,,Republican,Lee,526
Davis,Centerville 10,U.S. Senate,,Republican,Lee,613
Davis,Centerville 11,U.S. Senate,,Republican,Lee,427
Davis,Clearfield 1,U.S. Senate,,Republican,Lee,550
Davis,Clearfield 2,U.S. Senate,,Republican,Lee,558
Davis,Clearfield 3,U.S. Senate,,Republican,Lee,334
Davis,Clearfield 4,U.S. Senate,,Republican,Lee,491
Davis,Clearfield 5,U.S. Senate,,Republican,Lee,439
Davis,Clearfield 6,U.S. Senate,,Republican,Lee,423
Davis,Clearfield 7,U.S. Senate,,Republican,Lee,258
Davis,Clearfield 8,U.S. Senate,,Republican,Lee,383
Davis,Clearfield 9,U.S. Senate,,Republican,Lee,502
Davis,Clearfield 10,U.S. Senate,,Republican,Lee,304
Davis,Clearfield 11,U.S. Senate,,Republican,Lee,604
Davis,Clearfield 12,U.S. Senate,,Republican,Lee,330
Davis,Clearfield 13,U.S. Senate,,Republican,Lee,16
Davis,Clearfield 14,U.S. Senate,,Republican,Lee,81
Davis,Clearfield 15,U.S. Senate,,Republican,Lee,32
Davis,Clinton 1,U.S. Senate,,Republican,Lee,490
Davis,Clinton 2,U.S. Senate,,Republican,Lee,702
Davis,Clinton 3,U.S. Senate,,Republican,Lee,188
Davis,Clinton 4,U.S. Senate,,Republican,Lee,661
Davis,Clinton 5,U.S. Senate,,Republican,Lee,176
Davis,Clinton 6,U.S. Senate,,Republican,Lee,483
Davis,Clinton 7,U.S. Senate,,Republican,Lee,608
Davis,Clinton 8,U.S. Senate,,Republican,Lee,455
Davis,Clinton 9,U.S. Senate,,Republican,Lee,565
Davis,Clinton 10,U.S. Senate,,Republican,Lee,143
Davis,Clinton 11,U.S. Senate,,Republican,Lee,648
Davis,Clinton 12,U.S. Senate,,Republican,Lee,338
Davis,Farmington 1,U.S. Senate,,Republican,Lee,608
Davis,Farmington 2,U.S. Senate,,Republican,Lee,588
Davis,Farmington 3,U.S. Senate,,Republican,Lee,489
Davis,Farmington 4,U.S. Senate,,Republican,Lee,693
Davis,Farmington 5,U.S. Senate,,Republican,Lee,594
Davis,Farmington 6,U.S. Senate,,Republican,Lee,693
Davis,Farmington 7,U.S. Senate,,Republican,Lee,514
Davis,Farmington 8,U.S. Senate,,Republican,Lee,476
Davis,Farmington 9,U.S. Senate,,Republican,Lee,691
Davis,Farmington 10,U.S. Senate,,Republican,Lee,701
Davis,Farmington 11,U.S. Senate,,Republican,Lee,814
Davis,Farmington 12,U.S. Senate,,Republican,Lee,476
Davis,Farmington 13,U.S. Senate,,Republican,Lee,508
Davis,Fruit Heights 1,U.S. Senate,,Republican,Lee,742
Davis,Fruit Heights 2,U.S. Senate,,Republican,Lee,575
Davis,Fruit Heights 3,U.S. Senate,,Republican,Lee,678
Davis,Fruit Heights 4,U.S. Senate,,Republican,Lee,572
Davis,Hill AFB 1,U.S. Senate,,Republican,Lee,31
Davis,Hill AFB 2,U.S. Senate,,Republican,Lee,7
Davis,Kaysville 1,U.S. Senate,,Republican,Lee,688
Davis,Kaysville 2,U.S. Senate,,Republican,Lee,718
Davis,Kaysville 3,U.S. Senate,,Republican,Lee,590
Davis,Kaysville 4,U.S. Senate,,Republican,Lee,424
Davis,Kaysville 5,U.S. Senate,,Republican,Lee,510
Davis,Kaysville 6,U.S. Senate,,Republican,Lee,723
Davis,Kaysville 7,U.S. Senate,,Republican,Lee,483
Davis,Kaysville 8,U.S. Senate,,Republican,Lee,514
Davis,Kaysville 9,U.S. Senate,,Republican,Lee,451
Davis,Kaysville 10,U.S. Senate,,Republican,Lee,587
Davis,Kaysville 11,U.S. Senate,,Republican,Lee,735
Davis,Kaysville 12,U.S. Senate,,Republican,Lee,796
Davis,Kaysville 13,U.S. Senate,,Republican,Lee,499
Davis,Kaysville 14,U.S. Senate,,Republican,Lee,540
Davis,Kaysville 15,U.S. Senate,,Republican,Lee,513
Davis,Kaysville 16,U.S. Senate,,Republican,Lee,486
Davis,Kaysville 17,U.S. Senate,,Republican,Lee,604
Davis,Kaysville 18,U.S. Senate,,Republican,Lee,802
Davis,Kaysville 19,U.S. Senate,,Republican,Lee,782
Davis,Kaysville 20,U.S. Senate,,Republican,Lee,565
Davis,Layton 1,U.S. Senate,,Republican,Lee,385
Davis,Layton 2,U.S. Senate,,Republican,Lee,609
Davis,Layton 3,U.S. Senate,,Republican,Lee,348
Davis,Layton 4,U.S. Senate,,Republican,Lee,403
Davis,Layton 5,U.S. Senate,,Republican,Lee,419
Davis,Layton 6,U.S. Senate,,Republican,Lee,639
Davis,Layton 7,U.S. Senate,,Republican,Lee,550
Davis,Layton 8,U.S. Senate,,Republican,Lee,313
Davis,Layton 9,U.S. Senate,,Republican,Lee,454
Davis,Layton 10,U.S. Senate,,Republican,Lee,336
Davis,Layton 11,U.S. Senate,,Republican,Lee,386
Davis,Layton 12,U.S. Senate,,Republican,Lee,549
Davis,Layton 13,U.S. Senate,,Republican,Lee,328
Davis,Layton 14,U.S. Senate,,Republican,Lee,306
Davis,Layton 15,U.S. Senate,,Republican,Lee,556
Davis,Layton 16,U.S. Senate,,Republican,Lee,323
Davis,Layton 17,U.S. Senate,,Republican,Lee,401
Davis,Layton 18,U.S. Senate,,Republican,Lee,378
Davis,Layton 19,U.S. Senate,,Republican,Lee,456
Davis,Layton 20,U.S. Senate,,Republican,Lee,606
Davis,Layton 21,U.S. Senate,,Republican,Lee,445
Davis,Layton 22,U.S. Senate,,Republican,Lee,557
Davis,Layton 23,U.S. Senate,,Republican,Lee,596
Davis,Layton 24,U.S. Senate,,Republican,Lee,655
Davis,Layton 25,U.S. Senate,,Republican,Lee,259
Davis,Layton 26,U.S. Senate,,Republican,Lee,679
Davis,Layton 27,U.S. Senate,,Republican,Lee,362
Davis,Layton 28,U.S. Senate,,Republican,Lee,604
Davis,Layton 29,U.S. Senate,,Republican,Lee,121
Davis,Layton 30,U.S. Senate,,Republican,Lee,396
Davis,Layton 31,U.S. Senate,,Republican,Lee,456
Davis,Layton 32,U.S. Senate,,Republican,Lee,512
Davis,Layton 33,U.S. Senate,,Republican,Lee,725
Davis,Layton 34,U.S. Senate,,Republican,Lee,877
Davis,Layton 35,U.S. Senate,,Republican,Lee,465
Davis,Layton 36,U.S. Senate,,Republican,Lee,648
Davis,Layton 37,U.S. Senate,,Republican,Lee,602
Davis,Layton 38,U.S. Senate,,Republican,Lee,434
Davis,Layton 39,U.S. Senate,,Republican,Lee,498
Davis,Layton 40,U.S. Senate,,Republican,Lee,543
Davis,Layton 41,U.S. Senate,,Republican,Lee,655
Davis,Layton 42,U.S. Senate,,Republican,Lee,419
Davis,Layton 43,U.S. Senate,,Republican,Lee,348
Davis,Layton 44,U.S. Senate,,Republican,Lee,540
Davis,North Salt Lake 1,U.S. Senate,,Republican,Lee,513
Davis,North Salt Lake 2,U.S. Senate,,Republican,Lee,635
Davis,North Salt Lake 3,U.S. Senate,,Republican,Lee,468
Davis,North Salt Lake 4,U.S. Senate,,Republican,Lee,585
Davis,North Salt Lake 5,U.S. Senate,,Republican,Lee,814
Davis,North Salt Lake 6,U.S. Senate,,Republican,Lee,590
Davis,North Salt Lake 7,U.S. Senate,,Republican,Lee,284
Davis,North Salt Lake 8,U.S. Senate,,Republican,Lee,549
Davis,North Salt Lake 9,U.S. Senate,,Republican,Lee,482
Davis,North Salt Lake 10,U.S. Senate,,Republican,Lee,442
Davis,South Weber 1,U.S. Senate,,Republican,Lee,816
Davis,South Weber 2,U.S. Senate,,Republican,Lee,784
Davis,South Weber 3,U.S. Senate,,Republican,Lee,849
Davis,South Weber 4,U.S. Senate,,Republican,Lee,4
Davis,Sunset 1,U.S. Senate,,Republican,Lee,237
Davis,Sunset 2,U.S. Senate,,Republican,Lee,353
Davis,Sunset 3,U.S. Senate,,Republican,Lee,454
Davis,Syracuse 1,U.S. Senate,,Republican,Lee,651
Davis,Syracuse 2,U.S. Senate,,Republican,Lee,399
Davis,Syracuse 3,U.S. Senate,,Republican,Lee,781
Davis,Syracuse 4,U.S. Senate,,Republican,Lee,416
Davis,Syracuse 5,U.S. Senate,,Republican,Lee,795
Davis,Syracuse 6,U.S. Senate,,Republican,Lee,673
Davis,Syracuse 7,U.S. Senate,,Republican,Lee,707
Davis,Syracuse 8,U.S. Senate,,Republican,Lee,577
Davis,Syracuse 9,U.S. Senate,,Republican,Lee,795
Davis,Syracuse 10,U.S. Senate,,Republican,Lee,414
Davis,Syracuse 11,U.S. Senate,,Republican,Lee,614
Davis,Syracuse 12,U.S. Senate,,Republican,Lee,789
Davis,Syracuse 13,U.S. Senate,,Republican,Lee,658
Davis,Syracuse 14,U.S. Senate,,Republican,Lee,462
Davis,Syracuse 15,U.S. Senate,,Republican,Lee,0
Davis,West Bountiful 1,U.S. Senate,,Republican,Lee,433
Davis,West Bountiful 2,U.S. Senate,,Republican,Lee,635
Davis,West Bountiful 3,U.S. Senate,,Republican,Lee,647
Davis,West Bountiful 4,U.S. Senate,,Republican,Lee,299
Davis,West Point 1,U.S. Senate,,Republican,Lee,630
Davis,West Point 2,U.S. Senate,,Republican,Lee,461
Davis,West Point 3,U.S. Senate,,Republican,Lee,668
Davis,West Point 4,U.S. Senate,,Republican,Lee,548
Davis,West Point 5,U.S. Senate,,Republican,Lee,594
Davis,West Point 6,U.S. Senate,,Republican,Lee,359
Davis,West Point 7,U.S. Senate,,Republican,Lee,193
Davis,Woods Cross 1,U.S. Senate,,Republican,Lee,271
Davis,Woods Cross 2,U.S. Senate,,Republican,Lee,601
Davis,Woods Cross 3,U.S. Senate,,Republican,Lee,631
