county,precinct,office,district,candidate,party,votes,election_day,mail,absentee,provisional
Salt Lake,SLC062,State Treasurer,,Neil Hansen,Democratic,562,,,,
Salt Lake,SLC064,State Treasurer,,Neil Hansen,Democratic,647,,,,
Salt Lake,SLC065,State Treasurer,,Neil Hansen,Democratic,450,,,,
Salt Lake,SLC068,State Treasurer,,Neil Hansen,Democratic,402,,,,
Salt Lake,SLC069,State Treasurer,,Neil Hansen,Democratic,131,,,,
Salt Lake,SLC070,State Treasurer,,Neil Hansen,Democratic,567,,,,
Salt Lake,SLC071,State Treasurer,,Neil Hansen,Democratic,418,,,,
Salt Lake,SLC072,State Treasurer,,Neil Hansen,Democratic,546,,,,
Salt Lake,SLC073,State Treasurer,,Neil Hansen,Democratic,11,,,,
Salt Lake,SLC074,State Treasurer,,Neil Hansen,Democratic,33,,,,
Salt Lake,SLC076,State Treasurer,,Neil Hansen,Democratic,528,,,,
Salt Lake,SLC078,State Treasurer,,Neil Hansen,Democratic,403,,,,
Salt Lake,SLC080,State Treasurer,,Neil Hansen,Democratic,447,,,,
Salt Lake,SLC083,State Treasurer,,Neil Hansen,Democratic,464,,,,
Salt Lake,SLC085,State Treasurer,,Neil Hansen,Democratic,440,,,,
Salt Lake,SLC086,State Treasurer,,Neil Hansen,Democratic,377,,,,
Salt Lake,SLC090,State Treasurer,,Neil Hansen,Democratic,414,,,,
Salt Lake,SLC091,State Treasurer,,Neil Hansen,Democratic,272,,,,
Salt Lake,SLC092,State Treasurer,,Neil Hansen,Democratic,519,,,,
Salt Lake,SLC093,State Treasurer,,Neil Hansen,Democratic,503,,,,
Salt Lake,SLC094,State Treasurer,,Neil Hansen,Democratic,474,,,,
Salt Lake,SLC097,State Treasurer,,Neil Hansen,Democratic,696,,,,
Salt Lake,SLC098,State Treasurer,,Neil Hansen,Democratic,542,,,,
Salt Lake,SLC099,State Treasurer,,Neil Hansen,Democratic,413,,,,
Salt Lake,SLC100,State Treasurer,,Neil Hansen,Democratic,311,,,,
Salt Lake,SLC101,State Treasurer,,Neil Hansen,Democratic,376,,,,
Salt Lake,SLC102,State Treasurer,,Neil Hansen,Democratic,263,,,,
Salt Lake,SLC103,State Treasurer,,Neil Hansen,Democratic,628,,,,
Salt Lake,SLC105,State Treasurer,,Neil Hansen,Democratic,465,,,,
Salt Lake,SLC106,State Treasurer,,Neil Hansen,Democratic,182,,,,
Salt Lake,SLC107,State Treasurer,,Neil Hansen,Democratic,405,,,,
Salt Lake,SLC108,State Treasurer,,Neil Hansen,Democratic,436,,,,
Salt Lake,SLC109,State Treasurer,,Neil Hansen,Democratic,526,,,,
Salt Lake,SLC110,State Treasurer,,Neil Hansen,Democratic,526,,,,
Salt Lake,SLC112,State Treasurer,,Neil Hansen,Democratic,318,,,,
Salt Lake,SLC114,State Treasurer,,Neil Hansen,Democratic,620,,,,
Salt Lake,SLC115,State Treasurer,,Neil Hansen,Democratic,441,,,,
Salt Lake,SLC116,State Treasurer,,Neil Hansen,Democratic,342,,,,
Salt Lake,SLC117,State Treasurer,,Neil Hansen,Democratic,354,,,,
Salt Lake,SLC118,State Treasurer,,Neil Hansen,Democratic,377,,,,
Salt Lake,SLC119,State Treasurer,,Neil Hansen,Democratic,561,,,,
Salt Lake,SLC121,State Treasurer,,Neil Hansen,Democratic,585,,,,
Salt Lake,SLC123,State Treasurer,,Neil Hansen,Democratic,454,,,,
Salt Lake,SLC125,State Treasurer,,Neil Hansen,Democratic,417,,,,
Salt Lake,SLC128,State Treasurer,,Neil Hansen,Democratic,390,,,,
Salt Lake,SLC129,State Treasurer,,Neil Hansen,Democratic,328,,,,
Salt Lake,SLC130,State Treasurer,,Neil Hansen,Democratic,360,,,,
Salt Lake,SLC131,State Treasurer,,Neil Hansen,Democratic,359,,,,
Salt Lake,SLC132,State Treasurer,,Neil Hansen,Democratic,469,,,,
Salt Lake,SLC134,State Treasurer,,Neil Hansen,Democratic,302,,,,
Salt Lake,SLC135,State Treasurer,,Neil Hansen,Democratic,278,,,,
Salt Lake,SLC136,State Treasurer,,Neil Hansen,Democratic,303,,,,
Salt Lake,SLC137,State Treasurer,,Neil Hansen,Democratic,380,,,,
Salt Lake,SLC138,State Treasurer,,Neil Hansen,Democratic,450,,,,
Salt Lake,SLC140,State Treasurer,,Neil Hansen,Democratic,257,,,,
Salt Lake,SLC141,State Treasurer,,Neil Hansen,Democratic,360,,,,
Salt Lake,SLC142,State Treasurer,,Neil Hansen,Democratic,339,,,,
Salt Lake,SLC143,State Treasurer,,Neil Hansen,Democratic,341,,,,
Salt Lake,SLC144,State Treasurer,,Neil Hansen,Democratic,359,,,,
Salt Lake,SLC146,State Treasurer,,Neil Hansen,Democratic,191,,,,
Salt Lake,SLC147,State Treasurer,,Neil Hansen,Democratic,440,,,,
Salt Lake,SLC148,State Treasurer,,Neil Hansen,Democratic,273,,,,
Salt Lake,SLC149,State Treasurer,,Neil Hansen,Democratic,557,,,,
Salt Lake,SLC150,State Treasurer,,Neil Hansen,Democratic,12,,,,
Salt Lake,SLC151,State Treasurer,,Neil Hansen,Democratic,437,,,,
Salt Lake,SLC152,State Treasurer,,Neil Hansen,Democratic,442,,,,
Salt Lake,SLC155,State Treasurer,,Neil Hansen,Democratic,385,,,,
Salt Lake,SLC156,State Treasurer,,Neil Hansen,Democratic,371,,,,
Salt Lake,SLC158,State Treasurer,,Neil Hansen,Democratic,283,,,,
Salt Lake,SLC159,State Treasurer,,Neil Hansen,Democratic,278,,,,
Salt Lake,SLC160,State Treasurer,,Neil Hansen,Democratic,420,,,,
Salt Lake,SLC163,State Treasurer,,Neil Hansen,Democratic,298,,,,
Salt Lake,SLC164,State Treasurer,,Neil Hansen,Democratic,346,,,,
Salt Lake,SLC166,State Treasurer,,Neil Hansen,Democratic,219,,,,
Salt Lake,SLC167,State Treasurer,,Neil Hansen,Democratic,373,,,,
Salt Lake,SNB001,State Treasurer,,Neil Hansen,Democratic,9,,,,
Salt Lake,SSL001,State Treasurer,,Neil Hansen,Democratic,92,,,,
Salt Lake,SSL002,State Treasurer,,Neil Hansen,Democratic,187,,,,
Salt Lake,SSL003,State Treasurer,,Neil Hansen,Democratic,31,,,,
Salt Lake,SSL004,State Treasurer,,Neil Hansen,Democratic,313,,,,
Salt Lake,SSL005,State Treasurer,,Neil Hansen,Democratic,271,,,,
Salt Lake,SSL006,State Treasurer,,Neil Hansen,Democratic,405,,,,
Salt Lake,SSL007,State Treasurer,,Neil Hansen,Democratic,480,,,,
Salt Lake,SSL008,State Treasurer,,Neil Hansen,Democratic,256,,,,
Salt Lake,SSL009,State Treasurer,,Neil Hansen,Democratic,168,,,,
Salt Lake,SSL010,State Treasurer,,Neil Hansen,Democratic,237,,,,
Salt Lake,SSL011,State Treasurer,,Neil Hansen,Democratic,278,,,,
Salt Lake,SSL012,State Treasurer,,Neil Hansen,Democratic,158,,,,
Salt Lake,SSL014,State Treasurer,,Neil Hansen,Democratic,543,,,,
Salt Lake,SWT001,State Treasurer,,Neil Hansen,Democratic,127,,,,
Salt Lake,SWT002,State Treasurer,,Neil Hansen,Democratic,4,,,,
Salt Lake,TAY001,State Treasurer,,Neil Hansen,Democratic,412,,,,
Salt Lake,TAY002,State Treasurer,,Neil Hansen,Democratic,246,,,,
Salt Lake,TAY004,State Treasurer,,Neil Hansen,Democratic,312,,,,
Salt Lake,TAY007,State Treasurer,,Neil Hansen,Democratic,312,,,,
Salt Lake,TAY008,State Treasurer,,Neil Hansen,Democratic,450,,,,
Salt Lake,TAY009,State Treasurer,,Neil Hansen,Democratic,15,,,,
Salt Lake,TAY010,State Treasurer,,Neil Hansen,Democratic,182,,,,
Salt Lake,TAY011,State Treasurer,,Neil Hansen,Democratic,365,,,,
Salt Lake,TAY012,State Treasurer,,Neil Hansen,Democratic,183,,,,
Salt Lake,TAY013,State Treasurer,,Neil Hansen,Democratic,111,,,,
Salt Lake,TAY014,State Treasurer,,Neil Hansen,Democratic,287,,,,
Salt Lake,TAY015,State Treasurer,,Neil Hansen,Democratic,280,,,,
Salt Lake,TAY016,State Treasurer,,Neil Hansen,Democratic,277,,,,
Salt Lake,TAY017,State Treasurer,,Neil Hansen,Democratic,195,,,,
Salt Lake,TAY020,State Treasurer,,Neil Hansen,Democratic,275,,,,
Salt Lake,TAY021,State Treasurer,,Neil Hansen,Democratic,267,,,,
Salt Lake,TAY022,State Treasurer,,Neil Hansen,Democratic,100,,,,
Salt Lake,TAY023,State Treasurer,,Neil Hansen,Democratic,255,,,,
Salt Lake,TAY024,State Treasurer,,Neil Hansen,Democratic,238,,,,
Salt Lake,TAY025,State Treasurer,,Neil Hansen,Democratic,195,,,,
Salt Lake,TAY026,State Treasurer,,Neil Hansen,Democratic,187,,,,
Salt Lake,TAY027,State Treasurer,,Neil Hansen,Democratic,196,,,,
Salt Lake,TAY028,State Treasurer,,Neil Hansen,Democratic,213,,,,
Salt Lake,TAY029,State Treasurer,,Neil Hansen,Democratic,15,,,,
Salt Lake,TAY030,State Treasurer,,Neil Hansen,Democratic,215,,,,
Salt Lake,TAY031,State Treasurer,,Neil Hansen,Democratic,231,,,,
Salt Lake,TAY032,State Treasurer,,Neil Hansen,Democratic,212,,,,
Salt Lake,TAY033,State Treasurer,,Neil Hansen,Democratic,158,,,,
Salt Lake,TAY034,State Treasurer,,Neil Hansen,Democratic,236,,,,
Salt Lake,TAY035,State Treasurer,,Neil Hansen,Democratic,277,,,,
Salt Lake,TAY036,State Treasurer,,Neil Hansen,Democratic,163,,,,
Salt Lake,TAY037,State Treasurer,,Neil Hansen,Democratic,224,,,,
Salt Lake,TAY038,State Treasurer,,Neil Hansen,Democratic,214,,,,
Salt Lake,TAY039,State Treasurer,,Neil Hansen,Democratic,199,,,,
Salt Lake,TAY040,State Treasurer,,Neil Hansen,Democratic,261,,,,
Salt Lake,TAY041,State Treasurer,,Neil Hansen,Democratic,169,,,,
Salt Lake,TAY042,State Treasurer,,Neil Hansen,Democratic,207,,,,
Salt Lake,TAY043,State Treasurer,,Neil Hansen,Democratic,194,,,,
Salt Lake,TAY044,State Treasurer,,Neil Hansen,Democratic,2,,,,
Salt Lake,TAY045,State Treasurer,,Neil Hansen,Democratic,163,,,,
Salt Lake,TAY046,State Treasurer,,Neil Hansen,Democratic,16,,,,
Salt Lake,TAY047,State Treasurer,,Neil Hansen,Democratic,5,,,,
Salt Lake,WBN001,State Treasurer,,Neil Hansen,Democratic,222,,,,
Salt Lake,WBN002,State Treasurer,,Neil Hansen,Democratic,4,,,,
Salt Lake,WBN003,State Treasurer,,Neil Hansen,Democratic,8,,,,
Salt Lake,WBN004,State Treasurer,,Neil Hansen,Democratic,0,,,,
Salt Lake,WBN005,State Treasurer,,Neil Hansen,Democratic,30,,,,
Salt Lake,WCN001,State Treasurer,,Neil Hansen,Democratic,119,,,,
Salt Lake,WCN002,State Treasurer,,Neil Hansen,Democratic,2,,,,
Salt Lake,WCN003,State Treasurer,,Neil Hansen,Democratic,20,,,,
Salt Lake,WCR001,State Treasurer,,Neil Hansen,Democratic,0,,,,
Salt Lake,WCR002,State Treasurer,,Neil Hansen,Democratic,6,,,,
Salt Lake,WCR003,State Treasurer,,Neil Hansen,Democratic,3,,,,
Salt Lake,WCR004,State Treasurer,,Neil Hansen,Democratic,0,,,,
Salt Lake,WCR005,State Treasurer,,Neil Hansen,Democratic,233,,,,
Salt Lake,WCR006,State Treasurer,,Neil Hansen,Democratic,11,,,,
Salt Lake,WCR007,State Treasurer,,Neil Hansen,Democratic,79,,,,
Salt Lake,WHT001,State Treasurer,,Neil Hansen,Democratic,216,,,,
Salt Lake,WHT002,State Treasurer,,Neil Hansen,Democratic,180,,,,
Salt Lake,WHT003,State Treasurer,,Neil Hansen,Democratic,190,,,,
Salt Lake,WHT004,State Treasurer,,Neil Hansen,Democratic,210,,,,
Salt Lake,WHT005,State Treasurer,,Neil Hansen,Democratic,140,,,,
Salt Lake,WHT006,State Treasurer,,Neil Hansen,Democratic,55,,,,
Salt Lake,WJD001,State Treasurer,,Neil Hansen,Democratic,219,,,,
Salt Lake,WJD002,State Treasurer,,Neil Hansen,Democratic,0,,,,
Salt Lake,WJD003,State Treasurer,,Neil Hansen,Democratic,264,,,,
Salt Lake,WJD004,State Treasurer,,Neil Hansen,Democratic,40,,,,
Salt Lake,WJD005,State Treasurer,,Neil Hansen,Democratic,165,,,,
Salt Lake,WJD006,State Treasurer,,Neil Hansen,Democratic,46,,,,
Salt Lake,WJD007,State Treasurer,,Neil Hansen,Democratic,207,,,,
Salt Lake,WJD008,State Treasurer,,Neil Hansen,Democratic,166,,,,
Salt Lake,WJD009,State Treasurer,,Neil Hansen,Democratic,295,,,,
Salt Lake,WJD011,State Treasurer,,Neil Hansen,Democratic,176,,,,
Salt Lake,WJD012,State Treasurer,,Neil Hansen,Democratic,243,,,,
Salt Lake,WJD013,State Treasurer,,Neil Hansen,Democratic,290,,,,
Salt Lake,WJD014,State Treasurer,,Neil Hansen,Democratic,0,,,,
Salt Lake,WJD015,State Treasurer,,Neil Hansen,Democratic,266,,,,
Salt Lake,WJD017,State Treasurer,,Neil Hansen,Democratic,251,,,,
Salt Lake,WJD018,State Treasurer,,Neil Hansen,Democratic,135,,,,
Salt Lake,WJD019,State Treasurer,,Neil Hansen,Democratic,59,,,,
Salt Lake,WJD020,State Treasurer,,Neil Hansen,Democratic,212,,,,
Salt Lake,WJD021,State Treasurer,,Neil Hansen,Democratic,218,,,,
Salt Lake,WJD022,State Treasurer,,Neil Hansen,Democratic,286,,,,
Salt Lake,WJD023,State Treasurer,,Neil Hansen,Democratic,213,,,,
Salt Lake,WJD024,State Treasurer,,Neil Hansen,Democratic,200,,,,
Salt Lake,WJD025,State Treasurer,,Neil Hansen,Democratic,229,,,,
Salt Lake,WJD027,State Treasurer,,Neil Hansen,Democratic,195,,,,
Salt Lake,WJD028,State Treasurer,,Neil Hansen,Democratic,197,,,,
Salt Lake,WJD030,State Treasurer,,Neil Hansen,Democratic,229,,,,
Salt Lake,WJD031,State Treasurer,,Neil Hansen,Democratic,341,,,,
Salt Lake,WJD032,State Treasurer,,Neil Hansen,Democratic,314,,,,
Salt Lake,WJD033,State Treasurer,,Neil Hansen,Democratic,312,,,,
Salt Lake,WJD034,State Treasurer,,Neil Hansen,Democratic,221,,,,
Salt Lake,WJD035,State Treasurer,,Neil Hansen,Democratic,226,,,,
Salt Lake,WJD036,State Treasurer,,Neil Hansen,Democratic,150,,,,
Salt Lake,WJD037,State Treasurer,,Neil Hansen,Democratic,195,,,,
Salt Lake,WJD038,State Treasurer,,Neil Hansen,Democratic,139,,,,
Salt Lake,WJD039,State Treasurer,,Neil Hansen,Democratic,301,,,,
Salt Lake,WJD040,State Treasurer,,Neil Hansen,Democratic,176,,,,
Salt Lake,WJD042,State Treasurer,,Neil Hansen,Democratic,199,,,,
Salt Lake,WJD043,State Treasurer,,Neil Hansen,Democratic,72,,,,
Salt Lake,WJD044,State Treasurer,,Neil Hansen,Democratic,193,,,,
Salt Lake,WJD045,State Treasurer,,Neil Hansen,Democratic,179,,,,
Salt Lake,WJD046,State Treasurer,,Neil Hansen,Democratic,142,,,,
Salt Lake,WJD047,State Treasurer,,Neil Hansen,Democratic,215,,,,
Salt Lake,WJD048,State Treasurer,,Neil Hansen,Democratic,190,,,,
Salt Lake,WJD049,State Treasurer,,Neil Hansen,Democratic,252,,,,
Salt Lake,WJD050,State Treasurer,,Neil Hansen,Democratic,155,,,,
Salt Lake,WJD051,State Treasurer,,Neil Hansen,Democratic,55,,,,
Salt Lake,WJD052,State Treasurer,,Neil Hansen,Democratic,210,,,,
Salt Lake,WJD053,State Treasurer,,Neil Hansen,Democratic,193,,,,
Salt Lake,WJD054,State Treasurer,,Neil Hansen,Democratic,240,,,,
Salt Lake,WJD055,State Treasurer,,Neil Hansen,Democratic,200,,,,
Salt Lake,WJD056,State Treasurer,,Neil Hansen,Democratic,104,,,,
Salt Lake,WJD057,State Treasurer,,Neil Hansen,Democratic,308,,,,
Salt Lake,WJD059,State Treasurer,,Neil Hansen,Democratic,177,,,,
Salt Lake,WJD060,State Treasurer,,Neil Hansen,Democratic,138,,,,
Salt Lake,WJD061,State Treasurer,,Neil Hansen,Democratic,14,,,,
Salt Lake,WJD063,State Treasurer,,Neil Hansen,Democratic,280,,,,
Salt Lake,WJD064,State Treasurer,,Neil Hansen,Democratic,290,,,,
Salt Lake,WJD065,State Treasurer,,Neil Hansen,Democratic,180,,,,
Salt Lake,WJD066,State Treasurer,,Neil Hansen,Democratic,239,,,,
Salt Lake,WJD067,State Treasurer,,Neil Hansen,Democratic,5,,,,
Salt Lake,WJD068,State Treasurer,,Neil Hansen,Democratic,353,,,,
Salt Lake,WJD069,State Treasurer,,Neil Hansen,Democratic,159,,,,
Salt Lake,WJD070,State Treasurer,,Neil Hansen,Democratic,87,,,,
Salt Lake,WJD071,State Treasurer,,Neil Hansen,Democratic,115,,,,
Salt Lake,WJD073,State Treasurer,,Neil Hansen,Democratic,50,,,,
Salt Lake,WJD074,State Treasurer,,Neil Hansen,Democratic,129,,,,
Salt Lake,WJD075,State Treasurer,,Neil Hansen,Democratic,103,,,,
Salt Lake,WJD080,State Treasurer,,Neil Hansen,Democratic,171,,,,
Salt Lake,WVC001,State Treasurer,,Neil Hansen,Democratic,120,,,,
Salt Lake,WVC002,State Treasurer,,Neil Hansen,Democratic,347,,,,
Salt Lake,WVC003,State Treasurer,,Neil Hansen,Democratic,224,,,,
Salt Lake,WVC004,State Treasurer,,Neil Hansen,Democratic,296,,,,
Salt Lake,WVC005,State Treasurer,,Neil Hansen,Democratic,88,,,,
Salt Lake,WVC006,State Treasurer,,Neil Hansen,Democratic,248,,,,
Salt Lake,WVC007,State Treasurer,,Neil Hansen,Democratic,141,,,,
Salt Lake,WVC008,State Treasurer,,Neil Hansen,Democratic,227,,,,
Salt Lake,WVC009,State Treasurer,,Neil Hansen,Democratic,178,,,,
Salt Lake,WVC010,State Treasurer,,Neil Hansen,Democratic,215,,,,
Salt Lake,WVC011,State Treasurer,,Neil Hansen,Democratic,197,,,,
Salt Lake,WVC012,State Treasurer,,Neil Hansen,Democratic,313,,,,
Salt Lake,WVC013,State Treasurer,,Neil Hansen,Democratic,198,,,,
Salt Lake,WVC014,State Treasurer,,Neil Hansen,Democratic,264,,,,
Salt Lake,WVC015,State Treasurer,,Neil Hansen,Democratic,364,,,,
Salt Lake,WVC016,State Treasurer,,Neil Hansen,Democratic,302,,,,
Salt Lake,WVC017,State Treasurer,,Neil Hansen,Democratic,114,,,,
Salt Lake,WVC018,State Treasurer,,Neil Hansen,Democratic,139,,,,
Salt Lake,WVC019,State Treasurer,,Neil Hansen,Democratic,226,,,,
Salt Lake,WVC020,State Treasurer,,Neil Hansen,Democratic,0,,,,
Salt Lake,WVC021,State Treasurer,,Neil Hansen,Democratic,252,,,,
Salt Lake,WVC022,State Treasurer,,Neil Hansen,Democratic,235,,,,
Salt Lake,WVC023,State Treasurer,,Neil Hansen,Democratic,163,,,,
Salt Lake,WVC024,State Treasurer,,Neil Hansen,Democratic,212,,,,
Salt Lake,WVC025,State Treasurer,,Neil Hansen,Democratic,243,,,,
Salt Lake,WVC026,State Treasurer,,Neil Hansen,Democratic,275,,,,
Salt Lake,WVC027,State Treasurer,,Neil Hansen,Democratic,197,,,,
Salt Lake,WVC028,State Treasurer,,Neil Hansen,Democratic,310,,,,
Salt Lake,WVC029,State Treasurer,,Neil Hansen,Democratic,146,,,,
Salt Lake,WVC030,State Treasurer,,Neil Hansen,Democratic,192,,,,
Salt Lake,WVC031,State Treasurer,,Neil Hansen,Democratic,93,,,,
Salt Lake,WVC032,State Treasurer,,Neil Hansen,Democratic,220,,,,
Salt Lake,WVC033,State Treasurer,,Neil Hansen,Democratic,213,,,,
Salt Lake,WVC034,State Treasurer,,Neil Hansen,Democratic,282,,,,
Salt Lake,WVC035,State Treasurer,,Neil Hansen,Democratic,214,,,,
Salt Lake,WVC036,State Treasurer,,Neil Hansen,Democratic,135,,,,
Salt Lake,WVC037,State Treasurer,,Neil Hansen,Democratic,313,,,,
Salt Lake,WVC038,State Treasurer,,Neil Hansen,Democratic,128,,,,
Salt Lake,WVC039,State Treasurer,,Neil Hansen,Democratic,328,,,,
Salt Lake,WVC040,State Treasurer,,Neil Hansen,Democratic,56,,,,
Salt Lake,WVC041,State Treasurer,,Neil Hansen,Democratic,118,,,,
Salt Lake,WVC042,State Treasurer,,Neil Hansen,Democratic,257,,,,
Salt Lake,WVC043,State Treasurer,,Neil Hansen,Democratic,89,,,,
Salt Lake,WVC044,State Treasurer,,Neil Hansen,Democratic,217,,,,
Salt Lake,WVC045,State Treasurer,,Neil Hansen,Democratic,347,,,,
Salt Lake,WVC046,State Treasurer,,Neil Hansen,Democratic,408,,,,
Salt Lake,WVC047,State Treasurer,,Neil Hansen,Democratic,184,,,,
Salt Lake,WVC049,State Treasurer,,Neil Hansen,Democratic,237,,,,
Salt Lake,WVC051,State Treasurer,,Neil Hansen,Democratic,264,,,,
Salt Lake,WVC052,State Treasurer,,Neil Hansen,Democratic,241,,,,
Salt Lake,WVC053,State Treasurer,,Neil Hansen,Democratic,220,,,,
Salt Lake,WVC054,State Treasurer,,Neil Hansen,Democratic,209,,,,
Salt Lake,WVC055,State Treasurer,,Neil Hansen,Democratic,206,,,,
Salt Lake,WVC056,State Treasurer,,Neil Hansen,Democratic,79,,,,
Salt Lake,WVC057,State Treasurer,,Neil Hansen,Democratic,278,,,,
Salt Lake,WVC058,State Treasurer,,Neil Hansen,Democratic,259,,,,
Salt Lake,WVC059,State Treasurer,,Neil Hansen,Democratic,250,,,,
Salt Lake,WVC060,State Treasurer,,Neil Hansen,Democratic,275,,,,
Salt Lake,WVC061,State Treasurer,,Neil Hansen,Democratic,208,,,,
Salt Lake,WVC062,State Treasurer,,Neil Hansen,Democratic,192,,,,
Salt Lake,WVC063,State Treasurer,,Neil Hansen,Democratic,330,,,,
Salt Lake,WVC065,State Treasurer,,Neil Hansen,Democratic,139,,,,
Salt Lake,WVC066,State Treasurer,,Neil Hansen,Democratic,225,,,,
Salt Lake,WVC067,State Treasurer,,Neil Hansen,Democratic,189,,,,
Salt Lake,WVC068,State Treasurer,,Neil Hansen,Democratic,164,,,,
Salt Lake,WVC070,State Treasurer,,Neil Hansen,Democratic,208,,,,
Salt Lake,WVC071,State Treasurer,,Neil Hansen,Democratic,297,,,,
Salt Lake,WVC072,State Treasurer,,Neil Hansen,Democratic,340,,,,
Salt Lake,WVC073,State Treasurer,,Neil Hansen,Democratic,17,,,,
Salt Lake,WVC074,State Treasurer,,Neil Hansen,Democratic,87,,,,
Salt Lake,WVC075,State Treasurer,,Neil Hansen,Democratic,47,,,,
Salt Lake,WVC076,State Treasurer,,Neil Hansen,Democratic,38,,,,
Salt Lake,WVC077,State Treasurer,,Neil Hansen,Democratic,191,,,,
Salt Lake,WVC078,State Treasurer,,Neil Hansen,Democratic,127,,,,
Salt Lake,WVC079,State Treasurer,,Neil Hansen,Democratic,185,,,,
Salt Lake,WVC080,State Treasurer,,Neil Hansen,Democratic,7,,,,
Salt Lake,ALT001,State Treasurer,,David Damschen,Republican,38,,,,
Salt Lake,BLF001,State Treasurer,,David Damschen,Republican,663,,,,
Salt Lake,BLF003,State Treasurer,,David Damschen,Republican,499,,,,
Salt Lake,BLF004,State Treasurer,,David Damschen,Republican,550,,,,
Salt Lake,BLF005,State Treasurer,,David Damschen,Republican,17,,,,
Salt Lake,BLF006,State Treasurer,,David Damschen,Republican,337,,,,
Salt Lake,BLF007,State Treasurer,,David Damschen,Republican,942,,,,
Salt Lake,BRT901,State Treasurer,,David Damschen,Republican,49,,,,
Salt Lake,BRT902,State Treasurer,,David Damschen,Republican,2,,,,
Salt Lake,CBL001,State Treasurer,,David Damschen,Republican,101,,,,
Salt Lake,CBL002,State Treasurer,,David Damschen,Republican,91,,,,
Salt Lake,CCN001,State Treasurer,,David Damschen,Republican,1,,,,
Salt Lake,CNR001,State Treasurer,,David Damschen,Republican,243,,,,
Salt Lake,CNR002,State Treasurer,,David Damschen,Republican,164,,,,
Salt Lake,CNR004,State Treasurer,,David Damschen,Republican,254,,,,
Salt Lake,CNR005,State Treasurer,,David Damschen,Republican,258,,,,
Salt Lake,CNR007,State Treasurer,,David Damschen,Republican,240,,,,
Salt Lake,CNR008,State Treasurer,,David Damschen,Republican,205,,,,
Salt Lake,CNR009,State Treasurer,,David Damschen,Republican,233,,,,
Salt Lake,CNR010,State Treasurer,,David Damschen,Republican,312,,,,
Salt Lake,CNR011,State Treasurer,,David Damschen,Republican,328,,,,
Salt Lake,COP001,State Treasurer,,David Damschen,Republican,136,,,,
Salt Lake,COT001,State Treasurer,,David Damschen,Republican,367,,,,
Salt Lake,COT003,State Treasurer,,David Damschen,Republican,219,,,,
Salt Lake,COT004,State Treasurer,,David Damschen,Republican,344,,,,
Salt Lake,COT007,State Treasurer,,David Damschen,Republican,132,,,,
Salt Lake,COT008,State Treasurer,,David Damschen,Republican,253,,,,
Salt Lake,COT009,State Treasurer,,David Damschen,Republican,243,,,,
