county,precinct,office,district,candidate,party,mail,provisional,absentee,votes
Cache,Nibley 25 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,0,0,0,0
Cache,NORTH LOGAN 01 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,7,0,0,7
Cache,NORTH LOGAN 02 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,15,0,0,15
Cache,NORTH LOGAN 03 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,16,0,0,16
Cache,NORTH LOGAN 04 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,16,0,0,16
Cache,NORTH LOGAN 05 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,12,0,0,12
Cache,NORTH LOGAN 06 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,4,0,0,4
Cache,PARADISE ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,32,1,0,33
Cache,PROVIDENCE 01 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,15,0,0,15
Cache,PROVIDENCE 02 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,14,0,0,14
Cache,PROVIDENCE 03 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,12,0,0,12
Cache,PROVIDENCE 04 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,11,0,0,11
Cache,PROVIDENCE 05 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,4,0,0,4
Cache,RICHMOND 01 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,9,0,0,9
Cache,RICHMOND 02 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,20,0,0,20
Cache,RIVER HEIGHTS 01 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,8,0,0,8
Cache,RIVER HEIGHTS 02 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,5,0,0,5
Cache,SMITHFIELD 01 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,8,0,0,8
Cache,SMITHFIELD 02 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,22,0,0,22
Cache,SMITHFIELD 03 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,25,0,0,25
Cache,SMITHFIELD 04 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,10,0,0,10
Cache,SMITHFIELD 05 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,15,0,0,15
Cache,SMITHFIELD 06 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,20,0,0,20
Cache,SMITHFIELD 07 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,23,1,0,24
Cache,TRENTON ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,9,0,0,9
Cache,WELLSVILLE 01 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,11,0,0,11
Cache,WELLSVILLE 02 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,8,0,0,8
Cache,WELLSVILLE 03 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,14,0,0,14
Cache,WELLSVILLE 04 ,ATTORNEY GENERAL ,,LESLIE D. CURTIS ,IAP ,16,0,0,16
Cache,LOGAN 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,74,0,0,74
Cache,LOGAN 01CSD ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,14,0,0,14
Cache,LOGAN 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,119,0,0,119
Cache,LOGAN 03 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,163,0,0,163
Cache,LOGAN 04 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,171,2,0,173
Cache,LOGAN 05 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,175,0,0,175
Cache,LOGAN 06 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,108,1,0,109
Cache,LOGAN 07 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,50,0,0,50
Cache,LOGAN 08 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,59,0,0,59
Cache,LOGAN 09 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,95,1,0,96
Cache,LOGAN 10 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,62,1,0,63
Cache,LOGAN 11 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,89,1,0,90
Cache,LOGAN 12 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,11,1,0,12
Cache,LOGAN 13 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,253,0,0,253
Cache,LOGAN 14 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,148,0,0,148
Cache,LOGAN 15 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,52,0,0,52
Cache,LOGAN 16 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,123,1,0,124
Cache,LOGAN 17 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,126,0,0,126
Cache,LOGAN 18 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,34,1,0,35
Cache,LOGAN 19 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,26,2,0,28
Cache,LOGAN 20 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,293,1,0,294
Cache,LOGAN 21 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,160,0,0,160
Cache,LOGAN 22 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,280,0,0,280
Cache,LOGAN 23 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,32,0,0,32
Cache,LOGAN 24 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,73,1,0,74
Cache,LOGAN 25 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,146,0,0,146
Cache,LOGAN 26 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,138,2,0,140
Cache,LOGAN 27I ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,127,1,0,128
Cache,LOGAN 27U ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,2,0,0,2
Cache,LOGAN 27CSD ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,34,0,0,34
Cache,LOGAN 27:17C ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,0,0,0,0
Cache,LOGAN 28 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,59,0,0,59
Cache,LOGAN 29 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,268,0,0,268
Cache,LOGAN 29CSD ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,0,0,0,0
Cache,LOGAN 30 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,121,4,0,125
Cache,LOGAN 31 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,76,1,0,77
Cache,LOGAN 32 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,69,0,0,69
Cache,LOGAN 33 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,126,0,0,126
Cache,LOGAN 33.5 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,52,0,0,52
Cache,LOGAN 33CSD ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,14,0,0,14
Cache,AMALGA ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,89,0,0,89
Cache,BENSON ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,139,0,0,139
Cache,CLARKSTON ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,131,0,0,131
Cache,COLLEGE/YOUNG WARD ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,174,1,0,175
Cache,CORNISH ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,56,0,0,56
Cache,COVE ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,118,0,0,118
Cache,HYDE PARK 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,474,2,0,476
Cache,HYDE PARK 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,395,1,0,396
Cache,HYRUM 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,235,1,0,236
Cache,HYRUM 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,143,0,0,143
Cache,HYRUM 03 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,281,1,0,282
Cache,HYRUM 04 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,365,1,0,366
Cache,HYRUM 05 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,153,0,0,153
Cache,LEWISTON 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,203,0,0,203
Cache,LEWISTON 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,151,0,0,151
Cache,MENDON 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,35,0,0,35
Cache,MENDON 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,429,1,0,430
Cache,MILLVILLE 17 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,53,1,0,54
Cache,MILLVILLE 25 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,350,1,0,351
Cache,NEWTON ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,198,0,0,198
Cache,NIBLEY 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,236,1,0,237
Cache,NIBLEY 03 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,323,1,0,324
Cache,Nibley 17 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,214,1,0,215
Cache,Nibley 25 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,14,0,0,14
Cache,NORTH LOGAN 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,177,4,0,181
Cache,NORTH LOGAN 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,212,0,0,212
Cache,NORTH LOGAN 03 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,254,1,0,255
Cache,NORTH LOGAN 04 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,287,2,0,289
Cache,NORTH LOGAN 05 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,361,0,0,361
Cache,NORTH LOGAN 06 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,207,0,0,207
Cache,PARADISE ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,358,1,0,359
Cache,PROVIDENCE 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,292,3,0,295
Cache,PROVIDENCE 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,421,4,0,425
Cache,PROVIDENCE 03 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,323,0,0,323
Cache,PROVIDENCE 04 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,254,0,0,254
Cache,PROVIDENCE 05 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,214,1,0,215
Cache,RICHMOND 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,193,0,0,193
Cache,RICHMOND 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,247,0,0,247
Cache,RIVER HEIGHTS 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,148,0,0,148
Cache,RIVER HEIGHTS 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,225,0,0,225
Cache,SMITHFIELD 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,235,0,0,235
Cache,SMITHFIELD 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,319,1,0,320
Cache,SMITHFIELD 03 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,303,0,0,303
Cache,SMITHFIELD 04 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,347,0,0,347
Cache,SMITHFIELD 05 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,230,0,0,230
Cache,SMITHFIELD 06 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,262,0,0,262
Cache,SMITHFIELD 07 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,327,1,0,328
Cache,TRENTON ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,94,0,0,94
Cache,WELLSVILLE 01 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,178,0,0,178
Cache,WELLSVILLE 02 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,246,0,0,246
Cache,WELLSVILLE 03 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,177,1,0,178
Cache,WELLSVILLE 04 ,ATTORNEY GENERAL ,,SEAN D. REYES ,REP ,265,1,0,266
Cache,LOGAN 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,11,0,0,11
Cache,LOGAN 01CSD ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,3,0,0,3
Cache,LOGAN 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,8,0,0,8
Cache,LOGAN 03 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,0,0,12
Cache,LOGAN 04 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,0,0,12
Cache,LOGAN 05 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,26,0,0,26
Cache,LOGAN 06 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,13,1,0,14
Cache,LOGAN 07 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,2,0,0,2
Cache,LOGAN 08 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,2,0,14
Cache,LOGAN 09 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,5,0,0,5
Cache,LOGAN 10 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,5,0,0,5
Cache,LOGAN 11 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,8,0,0,8
Cache,LOGAN 12 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,4,0,0,4
Cache,LOGAN 13 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,15,0,0,15
Cache,LOGAN 14 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,13,0,0,13
Cache,LOGAN 15 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,9,1,0,10
Cache,LOGAN 16 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,8,0,0,8
Cache,LOGAN 17 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,10,1,0,11
Cache,LOGAN 18 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,5,1,0,6
Cache,LOGAN 19 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,7,0,0,7
Cache,LOGAN 20 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,8,0,0,8
Cache,LOGAN 21 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,3,0,0,3
Cache,LOGAN 22 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,13,0,0,13
Cache,LOGAN 23 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,7,0,0,7
Cache,LOGAN 24 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,6,0,0,6
Cache,LOGAN 25 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,0,0,12
Cache,LOGAN 26 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,7,0,0,7
Cache,LOGAN 27I ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,9,1,0,10
Cache,LOGAN 27U ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,1,0,0,1
Cache,LOGAN 27CSD ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,1,0,0,1
Cache,LOGAN 27:17C ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,0,0,0,0
Cache,LOGAN 28 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,5,0,0,5
Cache,LOGAN 29 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,15,0,0,15
Cache,LOGAN 29CSD ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,1,0,0,1
Cache,LOGAN 30 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,7,1,0,8
Cache,LOGAN 31 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,2,0,0,2
Cache,LOGAN 32 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,3,1,0,4
Cache,LOGAN 33 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,8,0,0,8
Cache,LOGAN 33.5 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,0,0,0,0
Cache,LOGAN 33CSD ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,0,0,0,0
Cache,AMALGA ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,6,0,0,6
Cache,BENSON ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,9,0,0,9
Cache,CLARKSTON ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,4,0,0,4
Cache,COLLEGE/YOUNG WARD ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,0,0,12
Cache,CORNISH ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,3,0,0,3
Cache,COVE ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,3,0,0,3
Cache,HYDE PARK 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,24,0,0,24
Cache,HYDE PARK 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,13,0,0,13
Cache,HYRUM 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,15,0,0,15
Cache,HYRUM 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,0,0,12
Cache,HYRUM 03 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,1,0,13
Cache,HYRUM 04 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,20,0,0,20
Cache,HYRUM 05 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,10,0,0,10
Cache,LEWISTON 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,11,0,0,11
Cache,LEWISTON 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,3,0,0,3
Cache,MENDON 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,6,0,0,6
Cache,MENDON 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,38,0,0,38
Cache,MILLVILLE 17 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,4,0,0,4
Cache,MILLVILLE 25 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,9,0,0,9
Cache,NEWTON ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,13,0,0,13
Cache,NIBLEY 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,0,0,12
Cache,NIBLEY 03 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,14,0,0,14
Cache,Nibley 17 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,6,1,0,7
Cache,Nibley 25 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,0,0,0,0
Cache,NORTH LOGAN 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,11,0,0,11
Cache,NORTH LOGAN 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,10,0,0,10
Cache,NORTH LOGAN 03 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,16,0,0,16
Cache,NORTH LOGAN 04 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,11,0,0,11
Cache,NORTH LOGAN 05 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,18,0,0,18
Cache,NORTH LOGAN 06 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,18,0,0,18
Cache,PARADISE ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,18,0,0,18
Cache,PROVIDENCE 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,20,0,0,20
Cache,PROVIDENCE 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,17,0,0,17
Cache,PROVIDENCE 03 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,0,0,12
Cache,PROVIDENCE 04 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,8,0,0,8
Cache,PROVIDENCE 05 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,20,0,0,20
Cache,RICHMOND 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,17,0,0,17
Cache,RICHMOND 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,12,1,0,13
Cache,RIVER HEIGHTS 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,10,0,0,10
Cache,RIVER HEIGHTS 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,9,0,0,9
Cache,SMITHFIELD 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,6,0,0,6
Cache,SMITHFIELD 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,20,0,0,20
Cache,SMITHFIELD 03 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,13,1,0,14
Cache,SMITHFIELD 04 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,14,0,0,14
Cache,SMITHFIELD 05 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,11,0,0,11
Cache,SMITHFIELD 06 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,14,0,0,14
Cache,SMITHFIELD 07 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,19,1,0,20
Cache,TRENTON ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,6,0,0,6
Cache,WELLSVILLE 01 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,7,0,0,7
Cache,WELLSVILLE 02 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,15,0,0,15
Cache,WELLSVILLE 03 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,9,0,0,9
Cache,WELLSVILLE 04 ,ATTORNEY GENERAL ,,W. ANDREW McCULLOUGH ,LIB ,11,0,0,11
Cache,LOGAN 01 ,CONST AMENDMENT A ,,AGAINST ,NP ,82,0,0,82
Cache,LOGAN 01CSD ,CONST AMENDMENT A ,,AGAINST ,NP ,14,0,0,14
Cache,LOGAN 02 ,CONST AMENDMENT A ,,AGAINST ,NP ,101,1,0,102
Cache,LOGAN 03 ,CONST AMENDMENT A ,,AGAINST ,NP ,125,0,0,125
Cache,LOGAN 04 ,CONST AMENDMENT A ,,AGAINST ,NP ,151,1,0,152
Cache,LOGAN 05 ,CONST AMENDMENT A ,,AGAINST ,NP ,214,0,0,214
Cache,LOGAN 06 ,CONST AMENDMENT A ,,AGAINST ,NP ,104,3,0,107
Cache,LOGAN 07 ,CONST AMENDMENT A ,,AGAINST ,NP ,64,1,0,65
Cache,LOGAN 08 ,CONST AMENDMENT A ,,AGAINST ,NP ,57,2,0,59
Cache,LOGAN 09 ,CONST AMENDMENT A ,,AGAINST ,NP ,119,2,0,121
Cache,LOGAN 10 ,CONST AMENDMENT A ,,AGAINST ,NP ,75,4,0,79
Cache,LOGAN 11 ,CONST AMENDMENT A ,,AGAINST ,NP ,91,0,0,91
Cache,LOGAN 12 ,CONST AMENDMENT A ,,AGAINST ,NP ,18,3,0,21
Cache,LOGAN 13 ,CONST AMENDMENT A ,,AGAINST ,NP ,278,0,0,278
Cache,LOGAN 14 ,CONST AMENDMENT A ,,AGAINST ,NP ,167,1,0,168
Cache,LOGAN 15 ,CONST AMENDMENT A ,,AGAINST ,NP ,60,4,0,64
Cache,LOGAN 16 ,CONST AMENDMENT A ,,AGAINST ,NP ,124,0,0,124
Cache,LOGAN 17 ,CONST AMENDMENT A ,,AGAINST ,NP ,108,3,0,111
Cache,LOGAN 18 ,CONST AMENDMENT A ,,AGAINST ,NP ,27,1,0,28
Cache,LOGAN 19 ,CONST AMENDMENT A ,,AGAINST ,NP ,41,1,0,42
Cache,LOGAN 20 ,CONST AMENDMENT A ,,AGAINST ,NP ,220,0,0,220
Cache,LOGAN 21 ,CONST AMENDMENT A ,,AGAINST ,NP ,164,1,0,165
Cache,LOGAN 22 ,CONST AMENDMENT A ,,AGAINST ,NP ,243,1,0,244
Cache,LOGAN 23 ,CONST AMENDMENT A ,,AGAINST ,NP ,26,0,0,26
Cache,LOGAN 24 ,CONST AMENDMENT A ,,AGAINST ,NP ,90,1,0,91
Cache,LOGAN 25 ,CONST AMENDMENT A ,,AGAINST ,NP ,126,0,0,126
Cache,LOGAN 26 ,CONST AMENDMENT A ,,AGAINST ,NP ,116,0,0,116
Cache,LOGAN 27I ,CONST AMENDMENT A ,,AGAINST ,NP ,113,2,0,115
Cache,LOGAN 27U ,CONST AMENDMENT A ,,AGAINST ,NP ,2,0,0,2
Cache,LOGAN 27CSD ,CONST AMENDMENT A ,,AGAINST ,NP ,16,0,0,16
Cache,LOGAN 27:17C ,CONST AMENDMENT A ,,AGAINST ,NP ,1,0,0,1
Cache,LOGAN 28 ,CONST AMENDMENT A ,,AGAINST ,NP ,50,0,0,50
Cache,LOGAN 29 ,CONST AMENDMENT A ,,AGAINST ,NP ,241,0,0,241
Cache,LOGAN 29CSD ,CONST AMENDMENT A ,,AGAINST ,NP ,1,0,0,1
Cache,LOGAN 30 ,CONST AMENDMENT A ,,AGAINST ,NP ,101,4,0,105
Cache,LOGAN 31 ,CONST AMENDMENT A ,,AGAINST ,NP ,76,3,0,79
Cache,LOGAN 32 ,CONST AMENDMENT A ,,AGAINST ,NP ,57,1,0,58
Cache,LOGAN 33 ,CONST AMENDMENT A ,,AGAINST ,NP ,108,0,0,108
Cache,LOGAN 33.5 ,CONST AMENDMENT A ,,AGAINST ,NP ,33,0,0,33
